@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2465,1.5309,1.2373,4.3406,-0.6016,0.7064,1.8399,1.3564,4.7112,-0.7973,0.2216,0.2057,0.4535,1.8951,-0.4387,1.8517,0.7566,0.8698,2.9512,0.1913,0.3489,1.1124,0.1331,3.1881,0.3815,0.1197,0.9122,2.7283,1.4224,2.991,1.5594,0.5214,0.8321,7.4436,2.0233,8.9461,2.4317,0.2718,0.7801,2.8213,-2.3357,3.6165,-2.994,-0.8279,1.0339,2.0575,0.7427,1.9899,0.7183,0.361,0.9213,2.2904,1.4708,2.486,1.5964,0.6422,0.008,2.7968,0.7964,0.4314,0.4283,0.5166,0.3745,0.7451,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.7629,1.2636,1.1241,4.4351,-1.1775,1.2847,3.2958,1.8154,5.3162,-0.2561,0.2676,0.3647,0.6039,2.6268,-0.3602,2.4994,0.9815,0.9907,3.4919,0.2449,0.5938,2.8506,0.3052,4.8002,0.514,0.1071,0.6192,1.8615,1.1347,3.0062,1.8325,0.6096,0.3834,3.4651,1.2875,9.0375,3.3581,0.3716,2.2126,3.448,-2.1177,1.5583,-0.9571,-0.6142,0.4813,1.0547,0.4404,2.1915,0.9152,0.4176,0.8343,1.6884,1.2701,2.0238,1.5224,0.7522,0.0156,3.5472,-0.2498,-0.7053,-0.2588,0.0143,0.927,0.2147,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.5769,1.2579,1.1216,3.8015,-0.3761,0.939,1.3817,1.1755,4.1794,-0.3715,0.0318,0.1675,0.4093,1.5024,-1.0119,1.7186,1.069,1.0339,3.519,0.0372,0.6144,18.1183,0.3357,29.4905,0.5464,0.0185,0.9541,2.7404,1.0848,2.8721,1.1369,0.3958,0.9104,7.5098,1.1767,8.249,1.2925,0.1567,0.9177,1.375,-7.6425,1.4983,-8.3276,-5.5581,0.9065,3.6994,0.7558,4.0807,0.8337,0.2043,0.9096,2.5303,1.0803,2.7819,1.1877,0.4269,0.0114,2.5574,0.6947,-0.7599,0.796,-0.5655,0.8074,-0.5092,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.5345,2.3897,1.5459,5.152,-0.6045,0.2584,13.4324,3.665,11.9716,-0.5684,-0.0612,2.5737,1.6043,6.171,-0.5927,4.0243,2.5572,1.5991,6.7089,0.1431,2.0687,-8.732,0.1328,-4.2211,0.0642,-0.0152,0.4218,0.9636,0.9667,2.2845,2.2919,1.0032,0.1779,0.9285,0.9345,5.2191,5.2527,1.0064,0.4474,0.8452,-1.733,1.8893,-3.874,-2.0505,0.4207,0.8288,0.4102,1.9701,0.975,0.4949,0.4304,0.8349,0.7679,1.94,1.7845,0.9198,0.0062,5.5803,0.0434,0.6132,-0.0342,0.0081,0.5023,0.1689,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,?,?,?,?,?,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.9116,9.8989,3.1463,14.7356,-1.4819,0.2948,1.7603,1.3268,6.533,-1.4732,-3.1511,7.3802,2.7167,17.3692,-0.9013,4.9633,5.2524,2.2918,9.034,0.0757,-3.0923,0.2893,-0.1837,-0.0936,0.0594,-0.6349,2.3714,1.1581,1.3728,0.4884,0.5789,1.1854,5.6234,1.3413,1.8847,0.2385,0.3351,1.4051,2.2609,1.0685,-11.8927,0.4726,-5.2601,-11.1298,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.8484,1.6311,0.3761,0.7232,1.9226,0.034,7.144,-0.0291,-0.0275,-0.5649,-0.4551,0.2756,-0.4648,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.4701,6.0593,2.4616,10.4153,-1.9899,1.7528,4.8827,2.2097,10.4734,-0.3067,-3.3341,5.4981,2.3448,13.9959,-1.0376,5.2577,3.2065,1.7907,7.4408,0.2403,-0.2682,0.141,-0.0894,-0.5257,0.3334,-0.6341,1.114,1.0498,1.3747,0.9424,1.234,1.3095,1.241,1.1021,1.8897,0.8881,1.5227,1.7147,2.8196,0.9726,-2.9446,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.9945,0.7442,1.3998,0.7483,1.4076,1.881,0.0391,7.9056,-0.4246,-0.1241,-0.6346,0.218,0.4545,-0.203,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.6447,8.4718,2.9106,11.6607,-0.968,0.3957,6.027,2.455,9.1607,-0.5938,-2.3946,13.8392,3.7201,14.5983,-2.4967,5.2407,7.18,2.6796,10.0726,0.1138,1.6293,-0.2692,0.123,-0.1652,0.0755,-0.4569,1.1856,0.7824,1.0862,0.6599,0.9162,1.3883,1.4056,0.6122,1.1799,0.4355,0.8394,1.9275,1.6805,0.5502,-4.4349,0.3274,-2.6391,-8.0598,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2729,0.7988,1.1577,0.6275,0.9095,1.4493,0.0259,7.8861,-0.3086,0.6451,-0.3949,-0.6359,0.7531,-0.7414,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.682,7.6815,2.7715,13.0796,-1.9105,1.8544,6.8962,2.6261,9.8469,-0.4417,-2.6317,8.1037,2.8467,16.2149,-3.2497,5.3109,5.3061,2.3035,11.6846,0.1349,0.3677,-0.2591,0.1284,-0.7046,0.3492,-0.4955,1.0554,0.9736,1.2032,0.9225,1.14,1.2358,1.1139,0.9479,1.4477,0.851,1.2997,1.5273,2.8459,0.6924,-4.7106,0.2433,-1.6552,-6.8029,0.658,1.1778,0.3327,1.7901,0.5057,0.2825,1.3283,0.8066,1.1194,0.6073,0.8427,1.3877,0.0336,7.8865,-0.1344,0.1045,-0.2454,-0.0404,0.5812,-0.4919,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.5345,2.3897,1.5459,5.152,-0.6045,0.2584,13.4324,3.665,11.9716,-0.5684,-0.0612,2.5737,1.6043,6.171,-0.5927,4.0243,2.5572,1.5991,6.7089,0.1431,2.0687,-8.732,0.1328,-4.2211,0.0642,-0.0152,0.4218,0.9636,0.9667,2.2845,2.2919,1.0032,0.1779,0.9285,0.9345,5.2191,5.2527,1.0064,0.4474,0.8452,-1.733,1.8893,-3.874,-2.0505,0.4207,0.8288,0.4102,1.9701,0.975,0.4949,0.4304,0.8349,0.7679,1.94,1.7845,0.9198,0.0062,5.5803,0.0434,0.6132,-0.0342,0.0081,0.5023,0.1689,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.7816,8.827,2.971,13.4729,-1.0742,1.6681,8.3004,2.881,9.035,-0.3628,-1.3836,4.9848,2.2327,12.0953,-0.8714,5.0368,2.0505,1.432,5.756,0.3125,-0.4685,0.5649,-0.1552,-1.2056,0.3312,-0.2747,1.0312,1.3307,2.0748,1.2904,2.012,1.5592,1.0634,1.7708,4.3048,1.6651,4.048,2.431,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0235,7.2401,0.264,0.487,0.1018,0.146,0.5156,-0.1043,?,?,?,?,?,0.1429,0.1224,0.3499,1,0,TASCA_GIACCA
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.9116,9.8989,3.1463,14.7356,-1.4819,0.2948,1.7603,1.3268,6.533,-1.4732,-3.1511,7.3802,2.7167,17.3692,-0.9013,4.9633,5.2524,2.2918,9.034,0.0757,-3.0923,0.2893,-0.1837,-0.0936,0.0594,-0.6349,2.3714,1.1581,1.3728,0.4884,0.5789,1.1854,5.6234,1.3413,1.8847,0.2385,0.3351,1.4051,2.2609,1.0685,-11.8927,0.4726,-5.2601,-11.1298,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.8484,1.6311,0.3761,0.7232,1.9226,0.034,7.144,-0.0291,-0.0275,-0.5649,-0.4551,0.2756,-0.4648,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-1.1882,2.987,1.7283,8.2702,-0.816,1.4449,8.9923,2.9987,17.8837,-0.2067,-1.4723,6.6175,2.5725,12.9508,-1.114,4.2419,6.2705,2.5041,14.5272,0.0774,-0.8223,0.807,-0.2801,-0.9814,0.3406,-0.3471,0.5763,0.6718,0.6902,1.1657,1.1975,1.0273,0.3322,0.4514,0.4764,1.3589,1.4341,1.0553,1.2128,0.5445,-3.0482,0.4489,-2.5133,-5.5981,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.4624,0.6386,0.5693,1.3809,1.231,0.8915,0.0245,6.1649,0.8398,0.235,0.6176,0.322,0.8236,0.0236,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-3.2333,3.9568,1.9892,8.7609,-4.6444,-0.3852,1.1072,1.0523,4.4078,-1.8888,-0.7045,2.3879,1.5453,8.753,-0.8323,3.9977,2.5689,1.6028,6.4355,0.1422,8.3936,4.5892,-0.8088,0.5468,-0.0964,-0.1762,1.8904,1.2873,1.2411,0.6809,0.6565,0.9641,3.5736,1.657,1.5403,0.4637,0.431,0.9295,2.5013,1.8131,-6.7544,0.7248,-2.7003,-3.7254,1.0173,0.3249,0.2069,0.3194,0.2034,0.6367,1.9876,1.0009,1.3613,0.5036,0.6849,1.3601,0.0354,5.6505,0.0798,0.0844,-0.9133,0.0195,0.0259,-0.0774,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-2.9619,8.3181,2.8841,14.1346,-2.6371,1.5771,3.9526,1.9881,8.7455,-0.532,-3.3786,7.7556,2.7849,12.1916,-9.4839,6.0629,5.9434,2.4379,12.2262,0.036,-1.8781,0.8767,-0.4885,-0.4668,0.2601,-0.5573,1.4507,1.0356,1.183,0.7139,0.8155,1.1423,2.1044,1.0725,1.3995,0.5096,0.665,1.3049,3.3747,0.9292,-22.4467,0.2754,-6.6515,-24.1558,0.6808,3.3419,0.3064,4.9091,0.4501,0.0917,1.6162,1.1594,1.1561,0.7173,0.7153,0.9972,0.0501,9.1735,0.242,0.5758,-0.6051,-0.1357,0.3678,-0.8104,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.7758,1.5353,1.2391,5.1306,-2.0079,-3.3538,4.5315,2.1287,8.8976,-4.697,-2.2881,5.7789,2.4039,8.9901,-1.6773,5.1322,2.5917,1.6099,5.8471,0.2611,0.2313,0.339,-0.1512,1.4658,-0.6535,-0.4458,0.5821,0.5154,0.7697,0.8855,1.3223,1.4933,0.3388,0.2657,0.5924,0.7842,1.7485,2.2298,0.4669,0.6081,-1.6573,1.3025,-3.5497,-2.7254,1.0922,0.508,0.2155,0.4651,0.1974,0.4243,0.5766,0.5707,0.8775,0.9897,1.5217,1.5375,0.044,7.6087,0.2173,0.4945,-0.5595,-0.1271,-0.867,-0.2707,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
2.2143,7.1242,2.6691,10.0292,-0.3627,3.0981,2.123,1.4571,5.6037,0.0679,0.2766,7.0862,2.662,11.2251,-0.9561,5.2987,2.8353,1.6838,7.3033,0.2203,0.7147,8.0041,0.4179,11.1991,0.5847,0.0522,1.8319,1.0027,1.5851,0.5474,0.8653,1.5809,3.3557,1.0054,2.5127,0.2996,0.7488,2.4993,-6.536,0.4865,-1.2935,-0.0744,0.1979,-2.6588,1.2242,1.2826,0.7857,1.0477,0.6418,0.6126,1.7898,0.8935,1.3732,0.4992,0.7673,1.537,0.0406,8.1916,-0.083,-0.7027,0.7315,0.599,0.3498,-0.309,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.6379,9.762,3.1244,12.1913,-0.4174,0.5669,3.9516,1.9879,7.3175,-0.5364,-0.9453,6.9364,2.6337,12.2486,-0.8789,4.15,5.0497,2.2471,9.6012,0.0466,1.1254,-0.6749,0.1537,-0.5997,0.1366,-0.2278,1.5718,1.1863,1.3904,0.7548,0.8846,1.172,2.4704,1.4074,1.9332,0.5697,0.7825,1.3736,1.4052,0.6266,-7.6473,0.4459,-5.4422,-12.2051,1.806,1.3194,0.8541,0.7306,0.4729,0.6473,1.6661,0.9953,1.2698,0.5974,0.7621,1.2757,0.0131,6.511,0.8879,-0.5319,0.6384,-0.5054,0.5994,-0.3488,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.0149,0.0068,0.0825,0.3552,-0.6894,-0.0288,0.0068,0.0824,0.3635,-2.1972,-0.0137,0.0031,0.0555,0.286,-1.1038,0.1192,0.0037,0.0608,0.2483,0.0871,-0.5191,-1.0879,0.1253,2.0958,-0.2414,-0.1152,1.0015,1.485,1.3576,1.4828,1.3556,0.9142,1.003,2.2053,1.8431,2.1987,1.8376,0.8358,0.5803,0.966,-6.1175,1.6646,-10.5421,-6.3329,1.8496,1.5467,0.773,0.8363,0.4179,0.4997,0.9773,1.242,1.4304,1.2709,1.4637,1.1517,0.0004,0.1773,-0.4427,-0.2597,0.4722,-0.2523,-0.5749,0.0525,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.0564,0.0346,0.1861,0.8418,-1.7208,0.0842,0.0235,0.1534,0.7332,-0.4552,-0.021,0.0162,0.1274,0.5028,-1.1078,0.2511,0.022,0.1484,0.7424,0.0231,-0.6695,2.6889,-0.2244,-4.0162,0.3352,-0.0835,1.2132,1.4599,1.2537,1.2033,1.0334,0.8588,1.4719,2.1313,1.5718,1.448,1.0678,0.7375,2.3212,2.0147,-30.3854,0.868,-13.0902,-15.0816,0.6141,1.297,0.4071,2.1122,0.663,0.3139,1.1481,1.6742,1.1339,1.4583,0.9876,0.6772,0.0011,0.3928,-0.589,0.1927,-0.5039,-0.699,0.6526,-0.3913,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.0173,0.0109,0.1043,0.5129,-0.582,-0.0154,0.0054,0.0734,0.3413,-0.9994,-0.0049,0.0113,0.1065,0.4944,-1.3318,0.1495,0.0058,0.0764,0.322,0.1062,-1.118,-3.5417,0.1156,3.1678,-0.1034,-0.0326,1.4197,0.9789,1.3645,0.6895,0.9611,1.3938,2.0156,0.9583,1.8617,0.4754,0.9237,1.9428,1.1059,0.6681,-4.9319,0.6041,-4.4595,-7.3816,1.8992,1.529,0.8999,0.8051,0.4738,0.5886,1.5027,1.0373,1.5928,0.6903,1.0599,1.5355,0.0003,0.2258,-0.3223,0.0301,0.4322,-0.4898,-0.1271,0.0727,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
