@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0456,1.753,1.324,7.3405,-1.4766,-0.0276,3.3423,1.8282,9.6946,-0.9039,-0.0986,1.48,1.2166,5.8085,-1.3959,2.1121,2.1269,1.4584,5.6109,0.0063,1.6526,0.4622,-0.0216,0.2797,-0.0131,-0.0467,0.7242,1.0883,0.9079,1.5028,1.2536,0.8342,0.5245,1.1845,0.8242,2.2583,1.5714,0.6958,0.9509,1.2932,-123.776,1.36,-130.1659,-95.7097,0.5821,1.2226,0.5249,2.1004,0.9018,0.4294,0.7572,1.2638,1.3083,1.669,1.7278,1.0352,0.0008,3.1618,-0.1061,0.3036,-0.1945,0.5304,-0.0961,-0.1217,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0098,3.6566,1.9122,14.0879,-1.0572,-0.3897,8.1291,2.8511,20.009,-2.9866,-0.2397,2.9961,1.7309,8.3818,-1.0526,3.2442,4.4663,2.1134,15.2402,0.0049,-0.0252,-0.0409,0.003,1.6256,-0.1201,-0.0739,0.6707,1.1048,0.9048,1.6472,1.3491,0.819,0.4498,1.2205,0.8187,2.7133,1.8201,0.6708,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.3644,1.677,0.4471,1.2291,0.3277,0.2666,0.7041,1.6808,0.9244,2.3872,1.3129,0.55,0.0032,4.7879,0.1027,0.4445,-0.2982,0.4786,-0.303,-0.2217,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0238,3.6346,1.9065,18.807,-1.1784,-0.3371,8.732,2.955,15.5728,-0.9772,-0.2161,4.2305,2.0568,14.4333,-1.0875,3.4825,4.63,2.1517,10.9789,0.015,0.0705,0.11,-0.0068,1.5597,-0.0968,-0.0621,0.6452,0.9269,0.886,1.4367,1.3733,0.9559,0.4162,0.8591,0.785,2.064,1.886,0.9137,1.3218,1.3531,-60.7312,1.0236,-45.9443,-44.8841,1.0961,1.2486,0.7745,1.1391,0.7066,0.6203,1.2077,1.303,1.713,1.079,1.4184,1.3146,0.0028,5.0933,0.0346,0.1072,-0.2653,0.4141,-0.1097,0.0186,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0255,2.7741,1.6656,11.3673,-1.6493,-0.4343,7.8098,2.7946,15.2605,-1.6726,-0.1528,2.79,1.6703,8.9985,-1.2632,2.9536,4.863,2.2052,9.9927,0.0045,0.0588,0.167,-0.0086,2.8421,-0.1471,-0.0517,0.596,0.9972,0.7553,1.6731,1.2673,0.7574,0.3552,0.9943,0.5704,2.7992,1.606,0.5737,0.741,1.409,-155.8198,1.9016,-210.2928,-110.5901,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1376,1.6959,1.5272,0.9005,0.0032,4.5311,0.3308,0.6321,-0.1945,0.3592,-0.3322,-0.3425,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0375,3.4298,1.852,14.3553,-1.646,-0.1164,5.6327,2.3733,15.3556,-0.8323,-0.0647,4.7752,2.1852,10.3896,-0.8058,2.6569,6.7975,2.6072,10.1475,0.0076,0.3221,0.5795,-0.0141,1.7993,-0.0438,-0.0244,0.7803,0.8475,0.7103,1.0861,0.9103,0.8381,0.6089,0.7183,0.5046,1.1796,0.8286,0.7025,1.2803,1.9262,-115.4135,1.5044,-90.1452,-59.9192,0.6474,0.943,0.5306,1.4566,0.8196,0.5627,0.9349,1.3817,1.4147,1.478,1.5132,1.0239,0.0009,3.9222,-0.0871,0.2497,-0.2328,0.1662,0.0948,0.0497,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0348,2.3752,1.5412,11.5645,-2.0845,0.3444,51.7621,7.1946,57.9534,-0.3161,0.4513,24.7646,4.9764,36.1025,-0.2831,6.2936,39.6163,6.2941,51.3386,0.0153,0.1012,0.0772,0.0055,0.7632,0.0547,0.0717,0.2142,0.3097,0.2449,1.4457,1.1431,0.7906,0.0459,0.0959,0.06,2.0902,1.3066,0.6251,0.5614,0.9811,-9.8254,1.7475,-17.5005,-10.0145,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.1995,0.3203,0.2253,1.6052,1.1288,0.7032,0.0039,9.0588,-0.3489,-0.2493,-0.3651,0.7986,0.6609,0.6697,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1942,4.8336,2.1985,14.0033,-1.5172,-0.1857,8.4548,2.9077,16.3108,-1.2659,0.0825,16.137,4.0171,21.5389,-1.2727,4.7385,7.0507,2.6553,13.1077,0.0631,1.0455,-2.3538,-0.041,-2.2514,-0.0392,0.0174,0.7561,0.5473,0.828,0.7238,1.0951,1.5129,0.5717,0.2995,0.6855,0.5239,1.1992,2.2887,0.9262,0.6997,-9.5646,0.7555,-10.3265,-13.6686,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.0683,0.7573,1.2444,1.6432,0.0019,7.0144,0.2945,0.1354,-0.0651,-0.1208,-0.0745,0.2893,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0654,4.1459,2.0361,8.8379,-1.0269,-0.2572,11.2547,3.3548,13.7464,-1.3653,0.226,8.0431,2.836,14.5123,-0.864,4.432,3.9225,1.9805,9.0249,0.0142,-0.2541,0.2892,0.0147,-1.1384,-0.058,0.051,0.6069,0.718,1.0281,1.1829,1.6939,1.432,0.3684,0.5155,1.0569,1.3993,2.8692,2.0505,0.5643,0.6657,-34.4957,1.1796,-61.13,-51.8221,0.7503,0.56,0.4763,0.7465,0.6348,0.8505,0.6429,0.609,0.9793,0.9472,1.5232,1.608,0.0024,6.7566,0.4247,0.053,-0.1154,-0.0119,-0.2858,0.3842,0.619,0.2358,0.4856,1,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0139,1.8954,1.3767,8.6331,-1.6029,-0.1693,7.3437,2.7099,12.8403,-0.6074,-0.107,2.4861,1.5767,7.2525,-1.5827,2.9029,3.3387,1.8272,8.4135,0.0108,-0.0822,-0.1301,0.0048,1.5824,-0.0583,-0.0369,0.508,0.8732,0.7535,1.7187,1.4831,0.8629,0.2581,0.7624,0.5677,2.954,2.1996,0.7446,1.0956,1.1962,-58.0228,1.0918,-52.9577,-48.5062,0.4152,1.1811,0.39,2.8446,0.9392,0.3302,0.6723,1.1904,1.0261,1.7705,1.5262,0.862,0.0014,4.235,-0.0433,0.3738,-0.2641,0.6307,0.1281,-0.0268,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0456,1.753,1.324,7.3405,-1.4766,-0.0276,3.3423,1.8282,9.6946,-0.9039,-0.0986,1.48,1.2166,5.8085,-1.3959,2.1121,2.1269,1.4584,5.6109,0.0063,1.6526,0.4622,-0.0216,0.2797,-0.0131,-0.0467,0.7242,1.0883,0.9079,1.5028,1.2536,0.8342,0.5245,1.1845,0.8242,2.2583,1.5714,0.6958,0.9509,1.2932,-123.776,1.36,-130.1659,-95.7097,0.5821,1.2226,0.5249,2.1004,0.9018,0.4294,0.7572,1.2638,1.3083,1.669,1.7278,1.0352,0.0008,3.1618,-0.1061,0.3036,-0.1945,0.5304,-0.0961,-0.1217,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0098,3.6566,1.9122,14.0879,-1.0572,-0.3897,8.1291,2.8511,20.009,-2.9866,-0.2397,2.9961,1.7309,8.3818,-1.0526,3.2442,4.4663,2.1134,15.2402,0.0049,-0.0252,-0.0409,0.003,1.6256,-0.1201,-0.0739,0.6707,1.1048,0.9048,1.6472,1.3491,0.819,0.4498,1.2205,0.8187,2.7133,1.8201,0.6708,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.3644,1.677,0.4471,1.2291,0.3277,0.2666,0.7041,1.6808,0.9244,2.3872,1.3129,0.55,0.0032,4.7879,0.1027,0.4445,-0.2982,0.4786,-0.303,-0.2217,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2032,3.7336,1.9323,18.6412,-2.9701,0.5359,12.2814,3.5045,25.4634,-0.3549,-0.0667,2.2733,1.5077,9.0172,-0.5441,3.0755,9.1624,3.0269,23.1142,0.0133,-0.3791,3.0461,-0.0661,-8.0345,0.1742,-0.0217,0.5514,1.2815,0.6384,2.3243,1.1578,0.4981,0.304,1.6424,0.4075,5.4025,1.3404,0.2481,2.0911,4.389,-44.6661,2.0989,-21.3601,-10.1768,0.2498,0.804,0.2004,3.2183,0.8023,0.2493,0.7321,2.0673,0.8065,2.8239,1.1016,0.3901,0.004,4.6922,-0.8777,-0.2598,-0.5127,0.5016,0.5706,0.2641,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2166,3.6433,1.9087,9.0418,-1.0845,0.3958,8.1077,2.8474,13.0359,-0.8985,-0.1173,1.7548,1.3247,9.6993,-1.4715,2.9998,4.7242,2.1735,8.2929,0.0093,-0.5473,1.8464,-0.0722,-3.3734,0.1319,-0.0391,0.6703,1.4409,0.8782,2.1495,1.31,0.6095,0.4494,2.0762,0.7712,4.6204,1.7162,0.3714,0.7625,0.8146,-60.3151,1.0683,-79.1028,-74.0421,0.6317,1.1053,0.5182,1.7496,0.8203,0.4688,0.6936,0.9322,1.0903,1.344,1.5719,1.1696,0.0033,4.5882,-0.9092,-0.2101,-0.13,0.3538,0.121,0.017,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6622,2.7121,1.6468,8.1777,-1.8563,0.0719,5.3129,2.305,11.5094,-0.8456,-0.1367,1.9601,1.4,6.8046,-1.0527,2.6717,3.3097,1.8192,7.143,0.0188,-9.2155,4.8446,-0.2479,-0.5257,0.0269,-0.0512,0.7145,1.1763,0.9052,1.6464,1.267,0.7696,0.5105,1.3836,0.8194,2.7105,1.6053,0.5922,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0048,4.1099,-0.7632,-0.3298,-0.2255,0.675,0.131,-0.0696,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1913,5.185,2.2771,11.6458,-1.2009,-0.7417,5.377,2.3188,11.3786,-1.389,-0.3556,1.8239,1.3505,6.1741,-1.1143,3.2537,2.5126,1.5851,6.8917,0.118,-0.2579,-0.5379,0.0588,2.0856,-0.2279,-0.1093,0.982,1.6861,1.4365,1.717,1.4629,0.852,0.9643,2.8428,2.0636,2.9481,2.14,0.7259,0.9605,1.9528,-6.8906,2.0331,-7.1739,-3.5286,1.111,1.812,0.6772,1.6311,0.6096,0.3737,1.0235,1.8862,1.6898,1.843,1.6511,0.8959,0.006,4.9375,0.5652,0.0153,-0.0981,0.0889,-0.3093,-0.1197,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2193,4.411,2.1002,14.2368,-0.5831,-0.9999,4.9138,2.2167,12.5023,-2.2407,-0.775,3.7684,1.9412,13.4386,-2.2633,3.2399,4.2449,2.0603,12.6292,0.025,0.2193,0.2829,-0.0677,1.2903,-0.3086,-0.2392,0.9475,1.0819,1.0194,1.1419,1.0759,0.9422,0.8977,1.1705,1.0391,1.3039,1.1576,0.8877,0.6066,0.5626,-16.1989,0.9275,-26.7041,-28.7924,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1387,1.0594,1.1273,0.9303,0.99,1.0641,0.0091,4.9378,-0.2127,-0.5374,0.2066,0.4412,-0.6261,-0.5014,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.5064,4.7716,2.1844,18.3462,-0.6209,-0.7613,3.1168,1.7655,8.7701,-1.4876,-0.4895,3.0812,1.7553,9.6931,-1.4998,2.9202,3.518,1.8756,12.6353,0.0197,0.6651,1.0344,-0.1734,1.5553,-0.2607,-0.1676,1.2373,1.2444,1.1646,1.0058,0.9413,0.9359,1.5309,1.5486,1.3563,1.0116,0.886,0.8758,1.3399,1.2084,-27.6447,0.9018,-20.6315,-22.8774,3.2106,2.9191,0.8781,0.9092,0.2735,0.3008,2.0919,1.8927,1.452,0.9048,0.6941,0.7671,0.0071,4.4579,0.16,-0.4312,0.0003,0.6715,-0.4094,-0.4936,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1208,0.0046,0.0681,0.3015,-0.2074,-0.0212,0.0275,0.166,0.764,-0.8882,0.0087,0.005,0.0704,0.4257,-1.2728,0.2143,0.0063,0.0795,0.3921,0.1081,-5.6967,13.8888,0.5637,-2.438,-0.099,0.0406,0.4102,0.9676,0.8562,2.3589,2.0873,0.8849,0.1683,0.9363,0.7331,5.5643,4.3567,0.783,0.1441,0.2173,-1.0895,1.5075,-7.5593,-5.0146,0.6173,1.3334,0.5681,2.1602,0.9203,0.426,0.3947,0.7084,0.769,1.7947,1.9484,1.0856,0.0008,0.3154,0.0137,0.3735,0.3484,0.0932,-0.0466,0.1321,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1112,0.0114,0.1068,0.598,-0.394,0.0022,0.06,0.2449,1.3561,-0.4356,-0.004,0.0188,0.1372,0.7571,-0.7755,0.2818,0.0232,0.1522,0.9019,0.05,51.131,-27.6089,0.3945,-0.54,0.0077,-0.0143,0.436,0.7782,0.7014,1.7848,1.6087,0.9013,0.1901,0.6056,0.4919,3.1857,2.5878,0.8123,0.4108,0.5112,-3.56,1.2442,-8.6651,-6.9641,0.4541,1.006,0.4519,2.2153,0.995,0.4492,0.441,0.7899,0.6631,1.7911,1.5036,0.8395,0.0008,0.4131,0.2823,0.5975,0.3596,0.2495,0.3745,0.2327,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.102,0.0088,0.094,0.4569,-0.5468,0.176,0.0384,0.1959,1.0104,-0.4742,0.0816,0.0128,0.1131,0.6028,-0.3872,0.2962,0.0203,0.1423,0.7463,0.1045,0.5798,1.2501,0.3443,2.1562,0.594,0.2755,0.4797,0.8312,0.6603,1.7327,1.3764,0.7944,0.2302,0.6909,0.436,3.0021,1.8944,0.631,0.497,0.9599,-1.8553,1.9314,-3.7329,-1.9327,0.431,0.6798,0.3545,1.5774,0.8225,0.5214,0.4522,0.758,0.6123,1.6762,1.354,0.8078,0.0016,0.4484,-0.0558,0.6086,0.2468,0.3638,0.7435,0.6515,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1242,0.0083,0.091,0.4438,-0.3309,-0.0557,0.0218,0.1477,0.6689,-1.3544,0.0031,0.008,0.0896,0.4913,-0.8265,0.2172,0.0095,0.0972,0.4084,0.117,-2.2289,39.4431,0.5716,-17.6958,-0.2565,0.0145,0.6162,1.016,0.9356,1.6489,1.5185,0.921,0.3796,1.0322,0.8754,2.7188,2.3059,0.8482,0.2867,0.4963,-2.0389,1.7308,-7.1107,-4.1084,1.1736,1.2395,0.721,1.0562,0.6144,0.5817,0.6634,0.9032,1.0868,1.3614,1.6381,1.2032,0.001,0.3303,-0.6396,0.5155,0.6065,-0.2012,-0.5749,0.2977,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2721,0.9558,0.9776,4.5723,-1.2819,0.2629,0.9245,0.9615,4.932,-0.723,0.1682,0.8511,0.9225,5.12,-0.3876,1.4375,0.8362,0.9144,3.8586,0.0683,-1.0348,-1.6171,-0.1893,1.5627,0.1829,0.117,1.0168,1.0597,1.0691,1.0422,1.0515,1.0088,1.0338,1.123,1.143,1.0863,1.1056,1.0177,1.2411,1.796,-9.0871,1.4471,-7.3218,-5.0598,0.7,0.543,0.4838,0.7758,0.6912,0.891,0.9271,0.893,1.1849,0.9633,1.2782,1.3269,0.0032,2.1556,-0.4827,0.4989,-0.2546,0.2193,0.5409,0.4815,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.216,0.385,0.6205,2.3427,-0.6776,0.1824,1.198,1.0945,4.7572,-0.5159,0.0938,1.2234,1.1061,5.8999,-0.7086,1.3598,1.0461,1.0228,4.4512,0.0366,1.1841,2.3019,0.1589,1.944,0.1342,0.069,0.5669,0.561,0.6066,0.9896,1.0701,1.0814,0.3214,0.3147,0.368,0.9792,1.1451,1.1695,0.5844,0.3867,-5.6005,0.6617,-9.5826,-14.4828,0.445,0.4044,0.3023,0.9088,0.6793,0.7474,0.4924,0.3971,0.5263,0.8063,1.0688,1.3255,0.0021,2.1038,-0.0472,0.0838,0.1725,0.9367,0.6508,0.6092,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3744,3.9912,1.9978,9.451,-1.2536,0.1006,8.645,2.9402,15.1982,-0.8018,-0.227,4.0399,2.01,12.4366,-0.4716,3.3133,5.8998,2.429,8.946,0.0384,-3.7202,1.6495,-0.113,-0.4434,0.0304,-0.0685,0.6795,0.994,0.8225,1.4628,1.2105,0.8275,0.4617,0.9879,0.6765,2.1399,1.4653,0.6847,0.7773,1.3191,-14.7334,1.6969,-18.9535,-11.1693,0.4972,0.4962,0.4508,0.9981,0.9067,0.9085,0.6218,0.7599,1.0565,1.2221,1.6989,1.3902,0.0032,5.0473,-0.7813,-0.0167,0.0954,0.5214,0.0029,0.2379,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0437,5.1126,2.2611,11.827,-1.2543,-0.6601,4.7201,2.1726,14.35,-1.4587,-0.1838,4.3334,2.0817,11.164,-0.7743,3.2925,3.797,1.9486,8.8339,0.0701,-0.0663,-0.2379,0.0133,3.5909,-0.2005,-0.0558,1.0407,1.0862,1.1604,1.0437,1.115,1.0683,1.0832,1.1798,1.3465,1.0892,1.2431,1.1413,0.773,1.3507,-9.8886,1.7474,-12.7931,-7.3212,0.8989,0.8338,0.5523,0.9276,0.6144,0.6623,0.8242,1.0594,1.3388,1.2854,1.6244,1.2638,0.0049,5.0272,0.4467,-0.2746,-0.4763,-0.1243,-0.3926,0.2082,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1377,4.1655,2.041,10.5991,-0.8017,-0.4898,7.9335,2.8166,15.1956,-1.433,-0.5198,3.3308,1.825,10.9075,-0.7082,3.2153,5.6206,2.3708,10.0635,0.0382,0.2812,0.265,-0.0428,0.9423,-0.1523,-0.1617,0.7246,1.1183,0.8609,1.5433,1.1881,0.7698,0.525,1.2506,0.7411,2.3819,1.4115,0.5926,0.527,1.0429,-11.8017,1.9791,-22.395,-11.3158,0.9419,0.9213,0.5622,0.9781,0.5969,0.6103,0.6975,0.9717,1.0532,1.3931,1.51,1.0839,0.0052,4.9761,-0.8157,0.0615,0.2628,0.3931,-0.3046,0.1574,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0901,4.5378,2.1302,10.5638,-0.9354,-0.0476,3.6857,1.9198,10.3727,-0.6247,0.1848,4.4848,2.1177,9.4759,-0.786,3.2591,2.1311,1.4598,6.1934,0.0934,1.8947,-0.4878,-0.0277,-0.2574,-0.0146,0.0567,1.1096,1.0059,1.4592,0.9065,1.3151,1.4507,1.2312,1.0118,2.1293,0.8218,1.7295,2.1045,1.2802,1.2243,-8.0013,0.9563,-6.25,-6.5354,0.8549,1.0287,0.799,1.2034,0.9346,0.7766,1.0184,1.1148,1.7057,1.0946,1.6748,1.53,0.0015,4.8943,0.5876,-0.0763,-0.0836,-0.1089,-0.0935,0.0845,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0804,0.6127,0.7828,2.9466,-0.7298,-0.6314,1.9259,1.3878,6.205,-0.9496,-0.278,1.5115,1.2294,6.3272,-0.5943,1.961,0.6871,0.8289,4.0108,0.0833,-0.1273,-0.2893,0.041,2.2716,-0.322,-0.1417,0.5641,0.6367,0.9443,1.1288,1.6741,1.4831,0.3182,0.4054,0.8917,1.2742,2.8027,2.1996,0.4113,0.5271,-3.4107,1.2814,-8.2919,-6.4708,0.5352,0.4292,0.3893,0.802,0.7274,0.9071,0.4749,0.4657,0.7346,0.9807,1.5471,1.5775,0.005,2.9348,0.6165,0.0942,-0.0618,0.436,0.1867,0.3346,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1398,0.4264,0.653,2.7229,-1.8479,0.2107,1.4764,1.2151,6.5914,-0.5105,0.1555,0.6164,0.7851,4.168,-0.8275,1.332,0.833,0.9127,4.9001,0.0455,-0.6636,-0.899,-0.105,1.3548,0.1582,0.1167,0.5374,0.8318,0.7155,1.5477,1.3313,0.8602,0.2888,0.6918,0.5119,2.3953,1.7723,0.7399,0.7931,0.9362,-7.5599,1.1804,-9.532,-8.0754,0.2191,0.4192,0.1862,1.9133,0.85,0.4443,0.4131,0.6533,0.5557,1.5814,1.3452,0.8506,0.002,2.0925,-0.7719,-0.4655,-0.4293,0.8951,0.4864,0.286,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2968,0.6205,0.7877,3.6327,-0.6936,-0.5926,2.1978,1.4825,6.1376,-0.7921,0.0556,1.5294,1.2367,6.0925,-0.5236,1.9015,1.1745,1.0837,5.0688,0.0242,0.5009,-5.3408,-0.1561,-10.6621,-0.3116,0.0292,0.5313,0.6369,0.7269,1.1988,1.368,1.1411,0.2823,0.4057,0.5283,1.437,1.8713,1.3022,0.5484,0.7106,-11.8399,1.2957,-21.5896,-16.6627,0.6263,0.5364,0.4129,0.8564,0.6593,0.7698,0.5919,0.5963,0.7167,1.0074,1.2108,1.202,0.0048,2.8726,0.7181,0.0506,0.028,0.6635,0.0542,0.2951,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
