@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.4356,7.2336,2.6895,16.8917,-1.001,1.798,12.2085,3.4941,17.8261,-0.7322,0.2483,23.7457,4.873,22.706,-1.1938,6.3534,8.1779,2.8597,15.259,0.0883,0.7984,5.7829,0.226,7.2426,0.283,0.0391,0.7697,0.5519,0.9405,0.717,1.2218,1.704,0.5925,0.3046,0.8845,0.5141,1.4929,2.9037,1.1215,0.6839,-5.7206,0.6098,-5.1011,-8.3648,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.107,0.7851,1.1682,1.488,0.0116,9.7627,0.2226,0.0646,0.2709,-0.1424,0.3055,0.4053,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.5793,5.1547,2.2704,10.4897,-0.5339,1.7451,23.4167,4.8391,18.7562,-0.9494,0.3225,9.297,3.0491,13.3683,-0.9812,6.1224,6.0286,2.4553,8.9251,0.1437,0.905,4.8972,0.258,5.4114,0.285,0.0527,0.4692,0.7446,0.9247,1.5871,1.9709,1.2418,0.2201,0.5545,0.855,2.5187,3.8843,1.5421,0.3997,0.5515,-2.4377,1.3797,-6.0989,-4.4204,0.7108,1.0135,0.6561,1.4259,0.9231,0.6474,0.5593,0.7847,1.1753,1.403,2.1015,1.4978,0.0121,9.1614,0.3084,-0.0253,0.1047,0.0533,0.2688,0.5666,?,?,?,?,?,0.4235,0.2441,0.4941,1,0,TASCA_GIACCA
0.0916,3.252,1.8033,10.2462,-1.4962,2.5978,9.5711,3.0937,14.2999,-0.0649,0.2199,2.6514,1.6283,7.0745,-0.709,3.6828,8.7165,2.9524,13.8965,0.0076,0.0353,0.4166,0.0249,11.8147,0.7054,0.0597,0.5829,1.1075,0.6108,1.8999,1.0479,0.5515,0.3398,1.2265,0.3731,3.6098,1.098,0.3042,7.0515,2.0926,-57.7438,0.2968,-8.1889,-27.5948,0.3057,0.9916,0.2931,3.2441,0.959,0.2956,0.7165,1.4483,0.7373,2.0213,1.029,0.5091,0.0134,5.2662,-0.2092,0.3791,-0.2135,0.3025,0.9384,0.3553,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.2112,3.5758,1.891,9.3617,-1.2438,2.8657,5.2121,2.283,9.6124,-0.2298,0.3057,2.0187,1.4208,7.1592,-0.6201,3.9696,3.399,1.8436,7.6245,0.0323,0.0737,0.6907,0.0532,9.3745,0.7219,0.077,0.8283,1.3309,1.0257,1.6068,1.2383,0.7707,0.686,1.7713,1.052,2.5819,1.5334,0.5939,2.8891,1.8937,-20.3698,0.6555,-7.0504,-10.7565,0.5338,0.9442,0.5295,1.7688,0.992,0.5608,0.9739,1.3076,1.2278,1.3427,1.2607,0.939,0.0149,5.7135,-0.2715,0.3017,-0.348,0.358,0.8883,0.3628,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.0926,5.9821,2.4458,14.7771,-1.3217,2.158,10.0128,3.1643,19.8806,-1.0698,-0.027,2.6283,1.6212,8.0372,-1.0023,4.004,7.2575,2.694,10.7612,0.0156,-0.0429,3.4288,-0.0231,-79.8677,0.539,-0.0067,0.7729,1.5086,0.9079,1.9518,1.1746,0.6018,0.5974,2.276,0.8243,3.8096,1.3796,0.3622,0.8187,2.091,-49.3385,2.5542,-60.2675,-23.5957,0.6627,1.5856,0.5822,2.3928,0.8786,0.3672,0.7433,1.8386,1.3732,2.4736,1.8474,0.7469,0.0111,5.7778,-0.0693,0.4736,-0.381,0.0899,0.6678,-0.107,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.7102,6.9063,2.628,18.7731,-4.8756,-0.2332,18.1702,4.2627,27.3237,-0.322,0.198,2.653,1.6288,10.1021,-0.2743,4.041,11.9978,3.4638,24.4504,0.0212,3.045,-3.5874,-0.1757,-1.1781,-0.0577,0.049,0.6165,1.6134,0.7587,2.617,1.2306,0.4702,0.3801,2.6032,0.5756,6.8488,1.5145,0.2211,2.3408,7.1636,-29.3693,3.0603,-12.5467,-4.0998,0.1546,0.403,0.1279,2.6072,0.8274,0.3173,0.6871,1.8583,0.7678,2.7047,1.1175,0.4132,0.004,6.091,-0.8087,-0.1365,-0.5697,0.4262,0.6485,0.6823,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.1924,3.2688,1.808,8.496,-1.0696,-1.5886,11.6648,3.4154,15.5279,-1.2764,0.3661,2.8738,1.6952,10.6174,-1.1497,4.0821,3.8387,1.9593,9.3109,0.0259,-0.1211,0.5254,0.0471,-4.3395,-0.3892,0.0897,0.5294,1.0665,0.9228,2.0147,1.7432,0.8652,0.2802,1.1374,0.8515,4.059,3.0388,0.7486,0.5043,0.7733,-17.7084,1.5333,-35.1135,-22.9007,0.6018,0.8312,0.4295,1.3811,0.7136,0.5167,0.5471,0.8002,0.9125,1.4625,1.6677,1.1403,0.0087,6.0939,-0.7911,0.0948,0.0739,-0.1134,-0.2963,0.2681,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.3888,9.2439,3.0404,14.8125,-0.4851,-0.2064,8.1762,2.8594,11.6878,-0.8039,1.1,5.2168,2.284,11.5188,-0.4566,4.5525,5.0928,2.2567,11.5686,0.0261,-6.7297,1.2625,0.3051,-0.1876,-0.0453,0.2416,1.0633,1.3311,1.3472,1.2519,1.2671,1.0121,1.1306,1.7719,1.8151,1.5673,1.6054,1.0243,0.929,1.34,-15.6244,1.4424,-16.8186,-11.66,1.5393,1.2613,0.8397,0.8193,0.5455,0.6657,1.2673,1.2859,1.2804,1.0147,1.0103,0.9957,0.0094,7.1674,-0.7067,0.3522,0.3359,0.3254,0.0872,0.5294,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-3.2198,4.981,2.2318,12.131,-4.9093,0.4188,25.318,5.0317,22.8535,-0.7936,1.4581,3.052,1.747,8.0654,-0.249,5.9884,10.1597,3.1874,14.4672,0.0752,-7.6885,-2.2082,-0.5377,0.2872,0.0699,0.2435,0.4436,1.2775,0.7002,2.8802,1.5786,0.5481,0.1967,1.632,0.4903,8.2955,2.492,0.3004,0.9967,6.2669,-8.567,6.2878,-8.5956,-1.367,0.1611,0.3179,0.1312,1.9732,0.8145,0.4128,0.5308,1.5041,0.8385,2.8335,1.5797,0.5575,0.0189,9.035,0.3511,-0.4562,-0.7119,0.3257,-0.257,0.3239,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.989,6.8049,2.6086,12.1031,-0.7226,-0.0948,10.5664,3.2506,12.2919,-1.0265,0.7587,1.8373,1.3555,5.887,-0.7245,4.2909,2.3599,1.5362,7.2525,0.0781,10.4292,-1.3035,-0.2305,-0.125,-0.0221,0.1768,0.8025,1.9245,1.6981,2.3981,2.116,0.8823,0.644,3.7038,2.8836,5.7511,4.4774,0.7785,0.8154,2.0527,-8.2656,2.5175,-10.1369,-4.0267,1.1584,2.0582,0.8931,1.7768,0.771,0.4339,0.9846,2.0559,1.6688,2.088,1.6948,0.8117,0.0066,6.4379,-0.4447,-0.0041,0.0625,0.3018,0.1868,0.2814,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.0299,6.525,2.5544,11.9497,-1.0569,-0.0751,3.3206,1.8222,9.3004,-0.6999,0.2111,3.7612,1.9394,9.026,-1.3552,3.3892,3.231,1.7975,7.9547,0.0418,-13.7045,4.8791,0.3039,-0.356,-0.0222,0.0623,1.4018,1.3171,1.4211,0.9396,1.0138,1.0789,1.965,1.7348,2.0195,0.8828,1.0277,1.1641,1.6034,1.1822,-17.6938,0.7373,-11.0351,-14.9663,1.0619,1.5159,0.6998,1.4276,0.659,0.4616,1.2849,1.3239,1.5022,1.0304,1.1692,1.1347,0.0054,5.2023,0.0115,-0.3447,0.4712,0.782,0.0913,-0.1684,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.0033,0.0057,0.0758,0.3548,-1.2926,0.0349,0.0436,0.2087,1.0223,-0.9556,0.0018,0.0055,0.0743,0.4345,-1.3351,0.2021,0.0152,0.1233,0.52,0.0424,-0.0935,-1.8062,-0.0162,19.3111,0.1729,0.009,0.363,1.0196,0.6145,2.8088,1.6929,0.6027,0.1318,1.0395,0.3776,7.8893,2.8658,0.3633,0.4005,0.8052,-8.6811,2.0107,-21.6783,-10.7816,0.2961,0.8317,0.285,2.8093,0.9626,0.3427,0.3471,0.8165,0.6823,2.3527,1.9659,0.8356,0.0002,0.2813,-0.4017,0.3863,-0.0876,0.1929,0.0373,-0.1188,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.1021,0.0192,0.1384,0.7234,-1.7466,0.1411,0.0969,0.3113,1.8742,-0.4835,0.0087,0.0113,0.1061,0.5676,-0.5924,0.3372,0.0441,0.2099,1.2472,0.0158,-0.7236,-11.7214,-0.3029,16.1992,0.4186,0.0258,0.4445,1.3048,0.6594,2.9352,1.4833,0.5053,0.1976,1.7026,0.4348,8.6156,2.2001,0.2554,0.7531,2.1784,-22.9973,2.8927,-30.5371,-10.5568,0.2085,0.7389,0.2078,3.5444,0.997,0.2813,0.386,1.2744,0.58,3.302,1.5027,0.4551,0.0009,0.4627,0.1567,0.3285,-0.1135,0.0776,0.6767,0.0269,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.0275,0.0074,0.086,0.424,-1.1828,-0.0564,0.0375,0.1936,1.1139,-1.1181,-0.0009,0.009,0.0947,0.445,-1.0429,0.213,0.0124,0.1114,0.5892,0.0332,-0.4881,-30.9354,0.1292,63.3833,-0.2647,-0.0042,0.4445,0.9082,0.7725,2.0432,1.738,0.8506,0.1976,0.8248,0.5968,4.1747,3.0206,0.7235,0.3907,1.0113,-11.3417,2.5886,-29.0305,-11.2147,0.3693,0.8918,0.3187,2.4145,0.8629,0.3574,0.3806,0.9528,0.7196,2.5034,1.8906,0.7552,0.0003,0.312,-0.0953,0.6489,0.0979,0.1785,-0.4157,0.0112,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.069,0.0069,0.0833,0.4122,-0.4307,-0.1093,0.0169,0.1301,0.6825,-1.6605,0.0011,0.0061,0.0781,0.4257,-1.253,0.1941,0.009,0.0948,0.4606,0.0417,-0.6314,62.0998,0.3555,-98.3455,-0.5629,0.0057,0.6398,1.0663,0.8781,1.6667,1.3725,0.8235,0.4093,1.1369,0.771,2.7779,1.8838,0.6782,0.2913,0.5241,-6.1892,1.7991,-21.2452,-11.8085,1.1232,1.5249,0.5994,1.3576,0.5337,0.3931,0.604,0.9683,0.8949,1.6032,1.4816,0.9242,0.0007,0.2916,-0.5403,0.4401,0.5543,-0.0951,-0.7386,0.1293,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.1222,1.2072,1.0987,4.6835,-1.2539,-0.2521,1.1786,1.0856,5.2783,-0.9295,0.008,0.8294,0.9107,4.8096,-0.2867,1.5592,0.8624,0.9287,4.1702,0.0251,0.4848,-15.2464,-0.0784,-31.4513,-0.1617,0.0051,1.0121,1.2065,1.1831,1.1921,1.169,0.9806,1.0243,1.4555,1.3997,1.4211,1.3666,0.9617,1.0247,2.4316,-24.2291,2.3729,-23.6446,-9.9645,0.7596,0.5559,0.4858,0.7318,0.6395,0.8738,0.8873,0.9738,1.1231,1.0975,1.2657,1.1533,0.0016,2.356,-0.5911,0.5236,-0.2246,0.1392,0.2831,0.2869,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.1638,0.2684,0.5181,2.4737,-1.2177,-0.204,0.9493,0.9743,4.6543,-0.6523,-0.084,0.9204,0.9594,4.9338,-0.4204,1.2016,0.7698,0.8774,4.4124,0.0215,-0.8029,-1.9505,0.1363,2.4294,-0.1698,-0.0699,0.5317,0.54,0.5905,1.0156,1.1105,1.0935,0.2827,0.2916,0.3487,1.0314,1.2332,1.1957,0.7392,0.9302,-13.9978,1.2583,-18.9354,-15.0489,0.396,0.3211,0.2474,0.811,0.6247,0.7703,0.5315,0.5014,0.5606,0.9434,1.0548,1.1182,0.0015,1.8392,-0.1465,-0.0097,0.1767,0.9161,0.3579,0.3935,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.2786,5.9234,2.4338,10.2771,-1.0665,-0.697,12.664,3.5587,16.3515,-1.1607,0.5141,7.3823,2.717,12.3543,-0.524,4.6812,4.8836,2.2099,8.7999,0.0587,-0.3996,0.5418,0.0595,-1.3558,-0.1489,0.1098,0.6839,0.8958,1.1013,1.3098,1.6103,1.2295,0.4677,0.8024,1.2129,1.7155,2.5932,1.5117,0.6038,1.2486,-9.6667,2.0678,-16.0086,-7.7419,0.6572,0.6135,0.532,0.9336,0.8095,0.8671,0.6285,0.8319,1.1679,1.3235,1.8581,1.4039,0.0049,7.2039,-0.7422,0.0616,0.1609,0.4964,-0.066,0.0961,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.9305,12.1358,3.4836,15.7735,-1.63,3.1797,23.1313,4.8095,27.7223,-0.5444,1.5605,6.3284,2.5156,12.9495,-0.6689,6.6719,10.4926,3.2392,17.4897,0.042,-0.2926,-0.5963,-0.1395,2.0376,0.4766,0.2339,0.7243,1.3848,1.0755,1.9119,1.4848,0.7766,0.5246,1.9177,1.1566,3.6552,2.2045,0.6031,1.0004,1.8835,-12.7605,1.8829,-12.756,-6.7747,0.3341,0.7729,0.3285,2.3133,0.9832,0.425,0.569,1.2181,0.9019,2.1408,1.5851,0.7404,0.0198,9.7427,0.7026,-0.4175,-0.1873,-0.4948,0.1934,0.2918,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.1397,6.0028,2.4501,11.8561,-0.7232,-1.2023,12.101,3.4786,14.8706,-2.0408,0.7748,4.1361,2.0337,9.4792,-0.5227,4.3326,5.5338,2.3524,10.5205,0.0683,-0.1162,0.1802,0.0322,-1.5517,-0.2775,0.1788,0.7043,1.2047,1.0415,1.7105,1.4788,0.8645,0.4961,1.4513,1.0847,2.9257,2.1867,0.7474,0.4986,1.5292,-6.4565,3.0672,-12.9505,-4.2222,1.4069,1.1052,0.6094,0.7856,0.4331,0.5513,0.7973,1.2508,1.127,1.5688,1.4135,0.901,0.0077,6.5807,-0.7833,-0.03,0.5345,0.3732,-0.5957,-0.1821,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.541,6.8386,2.6151,10.8423,-0.7244,1.9032,6.7589,2.5998,14.8721,-0.2683,0.1558,3.8172,1.9538,8.2851,-1.1053,4.1739,3.9321,1.9829,11.5473,0.0485,0.2842,3.472,0.1296,12.2147,0.456,0.0373,1.0059,1.3385,1.3188,1.3307,1.3111,0.9853,1.0118,1.7915,1.7392,1.7707,1.7189,0.9708,1.4475,1.0471,-7.731,0.7234,-5.3408,-7.3831,0.5362,1.5977,0.5181,2.9795,0.9662,0.3243,0.729,1.3087,0.9389,1.7951,1.2879,0.7175,0.0106,6.1404,0.5442,0.0203,0.3882,0.1642,0.7013,0.0769,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.1458,0.6916,0.8316,3.5199,-0.9281,0.1987,3.0476,1.7457,6.9616,-0.5538,-0.006,2.3494,1.5328,6.8288,-0.864,2.2286,1.1828,1.0876,4.7749,0.0744,-0.7335,24.2149,-0.0654,-33.0118,0.0892,-0.0027,0.4764,0.5426,0.7647,1.1389,1.6052,1.4094,0.2269,0.2944,0.5848,1.2972,2.5767,1.9864,0.6828,0.5353,-4.415,0.7839,-6.4657,-8.2481,0.4075,0.4983,0.3539,1.2229,0.8685,0.7102,0.5056,0.5154,0.7372,1.0194,1.4579,1.4301,0.0013,3.3857,0.8178,0.1434,0.4977,0.4259,0.703,0.2335,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.0063,0.4713,0.6865,2.647,-1.4629,0.2765,1.4891,1.2203,6.0055,-0.4465,0.1758,0.7578,0.8705,4.0757,-0.7308,1.3875,0.9004,0.9489,4.8129,0.021,-0.0228,-0.0359,-0.0045,1.5724,0.1992,0.1267,0.5626,0.7886,0.7235,1.4018,1.286,0.9174,0.3165,0.6219,0.5234,1.9649,1.6539,0.8417,0.8482,0.9136,-15.2486,1.0772,-17.9785,-16.6908,0.2589,0.4564,0.2186,1.7632,0.8446,0.479,0.4408,0.6495,0.55,1.4735,1.2478,0.8468,0.0017,2.1962,-0.6642,-0.3508,-0.2896,0.9076,0.6283,0.5295,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.1412,1.0253,1.0125,4.459,-0.7758,0.5674,3.6,1.8974,8.1576,-0.5874,-0.0032,2.662,1.6316,6.5942,-0.7491,2.3793,1.968,1.4028,5.8945,0.0834,0.2489,-43.5956,0.0594,-175.1465,0.2385,-0.0014,0.5337,0.6206,0.7218,1.1629,1.3525,1.163,0.2848,0.3851,0.521,1.3524,1.8293,1.3527,0.6454,0.6897,-3.6322,1.0688,-5.6282,-5.266,0.4886,0.6661,0.3905,1.3632,0.7991,0.5862,0.5466,0.6762,0.7565,1.2371,1.3839,1.1187,0.0032,3.7145,0.7227,0.1562,0.4217,0.7726,0.4165,0.1746,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.0528,0.8185,0.9047,3.7526,-1.2393,0.1661,2.0271,1.4238,6.1722,-0.8047,0.1845,1.3367,1.1562,4.7465,-0.4132,1.7902,1.0419,1.0207,4.2747,0.0475,-0.318,-0.2863,-0.0295,0.9005,0.0928,0.103,0.6354,0.7825,0.8863,1.2315,1.3949,1.1327,0.4038,0.6123,0.7856,1.5165,1.9456,1.283,0.7546,1.4965,-9.7489,1.9832,-12.9195,-6.5145,0.49,0.4989,0.3734,1.0182,0.7621,0.7484,0.608,0.7906,0.8779,1.3004,1.4439,1.1104,0.0014,2.8269,-0.5665,-0.0894,-0.1055,0.8665,0.4101,0.4784,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
3.0588,12.1327,3.4832,12.5959,-0.205,-4.9119,51.5161,7.1775,27.0999,-6.7188,1.7207,21.9074,4.6805,19.5009,-0.4332,8.0298,57.5223,7.5843,25.2804,0.005,-0.6227,1.7777,0.3809,-2.8546,-0.6117,0.2143,0.4853,0.7442,0.4593,1.5335,0.9464,0.6171,0.2355,0.5538,0.2109,2.3515,0.8956,0.3809,0.0909,0.3636,-16.9816,4.0019,-186.9095,-46.7048,2.9772,0.7682,0.4114,0.258,0.1382,0.5356,0.4648,0.6459,0.4982,1.3897,1.072,0.7714,0.0316,12.3416,-0.5657,0.4124,0.7307,-0.6543,-0.9467,0.7125,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
2.8379,19.349,4.3988,18.6848,-0.2929,-2.4532,35.9163,5.993,27.2326,-5.9034,1.2661,26.7999,5.1769,24.0723,-0.3573,6.6099,54.0491,7.3518,28.9641,0.0082,-1.1568,2.2413,0.4293,-1.9375,-0.3711,0.1916,0.734,0.8497,0.5983,1.1577,0.8152,0.7042,0.5387,0.722,0.358,1.3402,0.6645,0.4958,0.1818,0.6681,-17.6061,3.6753,-96.8576,-26.3536,3.6635,0.8148,0.4948,0.2224,0.1351,0.6073,0.6861,0.7762,0.6451,1.1313,0.9402,0.8311,0.0208,10.2292,-0.4106,0.3546,0.7064,-0.7191,-0.8694,0.7405,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.1139,6.1187,2.4736,10.5303,-0.3459,-4.3798,48.1125,6.9363,25.846,-11.0588,1.0024,15.2863,3.9098,15.546,-0.4082,7.2934,37.7518,6.1442,23.4804,0.0308,-0.2543,1.1112,0.1527,-4.3693,-0.6005,0.1374,0.3566,0.6327,0.4026,1.7741,1.1289,0.6363,0.1272,0.4003,0.1621,3.1474,1.2744,0.4049,0.1142,0.6006,-3.6323,5.2597,-31.8106,-6.0479,3.6503,0.7087,0.323,0.1942,0.0885,0.4557,0.4074,0.6774,0.4485,1.6625,1.1007,0.6621,0.0242,10.3866,-0.1067,0.068,0.1914,-0.47,-0.9693,0.5491,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.4913,8.1887,2.8616,14.9426,-0.539,-3.8684,26.8512,5.1818,20.4926,-3.3178,1.3877,13.1545,3.6269,16.3301,-0.5372,6.9193,19.4316,4.4081,16.9049,0.0676,-0.3855,1.0746,0.2155,-2.7876,-0.5591,0.2006,0.5522,0.789,0.6492,1.4287,1.1755,0.8228,0.305,0.6225,0.4214,2.0412,1.3818,0.677,0.3324,0.9171,-4.2694,2.7593,-12.8457,-4.6555,2.0457,0.9139,0.5355,0.4468,0.2618,0.5859,0.7292,0.915,0.8839,1.2549,1.2122,0.966,0.023,10.149,0.1551,0.0839,0.0621,-0.333,-0.8919,0.4987,?,?,?,?,?,2.8421,3.1119,1.7641,6,0,TASCA_GIACCA
