@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0704,2.3776,1.5419,11.5559,-2.0923,8.6108,54.618,7.3904,61.9828,-0.1781,9.989,24.8473,4.9847,36.0079,0.0423,14.0008,59.7513,7.7299,58.9616,0.0833,0.0082,0.0071,0.005,0.862,0.615,0.7135,0.2086,0.3093,0.1995,1.4826,0.9561,0.6449,0.0435,0.0957,0.0398,2.1981,0.9141,0.4158,0.8346,-4.9163,-1.4592,-5.8906,-1.7483,0.2968,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.1864,0.3209,0.196,1.7214,1.0512,0.6107,0.091,20.3001,-0.3472,-0.2394,-0.3414,0.7575,0.8849,0.9364,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1279,4.6471,2.1557,14.0253,-1.5162,2.357,13.0872,3.6176,18.2794,-0.4783,9.8304,16.5651,4.07,21.3115,-0.1187,10.9832,15.8782,3.9847,17.531,0.1828,-0.0543,-0.013,-0.0116,0.2398,0.2146,0.895,0.5959,0.5297,0.541,0.8888,0.9079,1.0214,0.3551,0.2805,0.2927,0.79,0.8242,1.0433,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.0674,14.3713,0.1884,0.1351,0.1391,-0.1273,0.2297,0.8866,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1321,3.7568,1.9382,8.8495,-1.0045,2.8255,15.4777,3.9342,16.1868,-0.4034,10.0212,7.9877,2.8263,13.9347,0.1771,11.2453,9.1911,3.0317,12.6438,0.2911,0.0467,0.0132,0.0117,0.2819,0.2513,0.8911,0.4927,0.6858,0.6393,1.392,1.2977,0.9322,0.2427,0.4703,0.4087,1.9377,1.684,0.8691,0.9531,-1.4783,-0.8542,-1.551,-0.8962,0.5779,0.3828,0.2607,0.2475,0.6811,0.6467,0.9495,0.5467,0.6351,0.6999,1.1616,1.2802,1.1021,0.0708,15.322,0.2853,0.0297,0.05,-0.0873,0.2947,0.8945,0.619,0.2358,0.4856,1,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.035,1.7662,1.329,7.3844,-1.4944,3.9331,8.8379,2.9729,14.4939,-0.1966,9.5708,1.2672,1.1257,5.7199,0.5224,10.7643,3.0722,1.7528,9.7301,0.4286,-0.0089,-0.0037,-0.0033,0.4109,0.3654,0.8891,0.447,1.1806,0.7582,2.6409,1.6961,0.6423,0.1998,1.3937,0.5749,6.9741,2.8767,0.4125,1.858,-0.707,-0.6063,-0.3805,-0.3263,0.8575,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.5095,1.291,0.7589,2.534,1.4896,0.5879,0.0709,14.45,-0.3198,0.354,-0.1005,0.0555,0.8214,0.5834,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0008,3.3311,1.8251,11.3382,-1.8604,3.4592,10.3741,3.2209,15.4948,-0.2784,9.4597,2.9458,1.7163,8.6114,0.3858,10.6673,4.3104,2.0761,8.3227,0.4565,-0.0002,-0.0001,-0.0001,0.3657,0.3243,0.8868,0.5667,1.0634,0.8791,1.8766,1.5514,0.8267,0.3211,1.1308,0.7728,3.5216,2.4068,0.6834,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.0695,14.3967,-0.0982,0.5074,0.1246,0.1784,0.7649,0.7016,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1638,2.7468,1.6573,14.2999,-3.0775,3.752,16.1106,4.0138,28.1715,-0.0683,9.9858,2.176,1.4751,10.2094,0.3964,11.2259,8.8329,2.972,24.4709,0.2305,-0.0437,-0.0164,-0.0146,0.3757,0.3342,0.8895,0.4129,1.1235,0.5576,2.721,1.3505,0.4963,0.1705,1.2623,0.311,7.4039,1.8239,0.2463,5.9927,-1.6095,-1.4725,-0.2686,-0.2457,0.9149,0.133,0.2073,0.1103,1.559,0.8293,0.5319,0.5076,1.4007,0.5844,2.7594,1.1512,0.4172,0.0731,15.1191,-0.7014,-0.2168,-0.6179,0.1844,0.7627,0.7369,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2116,4.0186,2.0046,8.7674,-1.1724,4.7668,9.6811,3.1114,14.6163,-0.2373,9.932,1.7642,1.3282,8.6449,0.3623,11.4956,4.7254,2.1738,9.7731,0.4332,-0.0444,-0.0213,-0.0184,0.4799,0.4147,0.864,0.6443,1.5093,0.9222,2.3426,1.4313,0.611,0.4151,2.2779,0.8504,5.4877,2.0487,0.3733,1.6878,-0.9632,-0.6335,-0.5707,-0.3753,0.6577,0.3416,0.2977,0.2341,0.8713,0.6851,0.7863,0.5998,1.0142,0.8971,1.6907,1.4956,0.8846,0.0781,16.2715,-0.8899,-0.2507,-0.6845,0.3368,0.8047,0.7649,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6384,2.4395,1.5619,7.7583,-1.6634,8.921,10.4825,3.2377,15.5024,0.1512,9.9128,1.8965,1.3771,6.2062,0.5141,13.6141,7.7298,2.7803,14.0912,0.3652,-0.0716,-0.0644,-0.0469,0.9,0.6553,0.7281,0.4824,1.1342,0.5618,2.351,1.1645,0.4953,0.2327,1.2863,0.3156,5.5272,1.3561,0.2454,-1.755,-0.7379,-0.5978,0.4204,0.3406,0.8102,0.1595,0.2281,0.1312,1.4299,0.8228,0.5754,0.5005,1.2501,0.5506,2.4979,1.1001,0.4404,0.094,20.0532,-0.5089,-0.3579,-0.5488,0.3716,0.9436,0.6471,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0635,4.8799,2.209,9.9166,-0.9012,2.2013,14.7571,3.8415,18.1321,-0.6322,9.6416,1.9092,1.3817,6.0883,0.5342,10.8203,2.2771,1.509,7.7893,0.4791,0.0288,0.0066,0.0059,0.2283,0.2034,0.8911,0.575,1.5987,1.4639,2.7802,2.5457,0.9157,0.3307,2.556,2.1431,7.7295,6.4808,0.8384,0.6693,-0.6732,-0.656,-1.0059,-0.9801,0.9744,0.4695,0.3991,0.3488,0.8499,0.7428,0.874,0.5469,1.6288,1.2731,2.9782,2.3278,0.7816,0.0701,15.2603,0.3781,0.0306,0.0454,0.2081,0.3632,0.7932,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2367,4.4645,2.1129,14.1461,-0.579,4.5064,24.4808,4.9478,21.0159,-0.4918,9.2094,4.0897,2.0223,13.5495,0.0439,11.522,5.4536,2.3353,9.2251,0.4608,-0.0525,-0.0257,-0.0205,0.4893,0.3911,0.7993,0.427,1.0448,0.9048,2.4466,2.1187,0.866,0.1824,1.0916,0.8186,5.986,4.4889,0.7499,0.7487,-8.3473,-0.658,-11.1493,-0.8788,0.0788,0.636,0.6322,0.5237,0.9941,0.8234,0.8283,0.6731,1.044,1.5334,1.551,2.2781,1.4688,0.0727,16.8142,0.0739,-0.4886,-0.3837,0.0026,0.5928,0.6397,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4447,4.0858,2.0213,14.003,-0.6647,8.741,4.8984,2.2132,10.4659,0.2905,9.5151,2.9219,1.7094,9.9965,0.2825,13.1915,5.0316,2.2431,12.2076,0.3418,-0.0509,-0.0467,-0.0337,0.9187,0.6626,0.7213,0.9133,1.1825,0.9011,1.2948,0.9867,0.762,0.8341,1.3983,0.812,1.6764,0.9735,0.5807,-1.3051,-1.4206,-0.8818,1.0885,0.6757,0.6208,0.5703,0.6038,0.4535,1.0587,0.7952,0.7511,1.338,1.4008,1.1471,1.047,0.8573,0.8189,0.0885,19.8733,0.2805,-0.3613,-0.0363,0.2756,0.832,0.7415,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1212,0.0046,0.0678,0.3037,-0.2159,6.3119,0.0313,0.177,0.8182,0.8784,9.9272,0.0051,0.0712,0.4456,0.956,11.7657,0.0134,0.1158,0.6138,0.949,0.0192,0.0122,0.0103,0.6358,0.5365,0.8437,0.3827,0.9519,0.5852,2.4874,1.5291,0.6148,0.1464,0.9061,0.3424,6.187,2.3382,0.3779,-0.0091,-0.0056,-0.0047,0.6111,0.5176,0.8471,0.0371,0.0247,0.0208,0.665,0.5592,0.8409,0.3712,0.6815,0.4948,1.8359,1.333,0.7261,0.0811,16.3633,-0.0302,0.3973,0.1854,0.0657,0.8557,0.5842,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1075,0.0121,0.1098,0.628,-0.3589,6.3975,0.0895,0.2992,1.8725,0.7479,9.9204,0.0197,0.1404,0.7496,0.9275,11.8079,0.0487,0.2206,1.0886,0.9119,0.0168,0.0108,0.0091,0.6449,0.5418,0.8401,0.3671,0.7824,0.4979,2.1309,1.3562,0.6364,0.1348,0.6121,0.2479,4.5409,1.8393,0.405,-0.0299,-0.0173,-0.0147,0.5794,0.4932,0.8513,0.0622,0.0447,0.0374,0.7185,0.6014,0.8369,0.3354,0.8378,0.5769,2.4981,1.7201,0.6886,0.0855,16.444,0.1139,0.5038,0.3553,0.208,0.8527,0.6866,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1019,0.0083,0.0911,0.462,-0.5488,5.5639,0.0361,0.19,1.0324,0.829,9.9452,0.0094,0.097,0.4873,0.9523,11.3978,0.0186,0.1365,0.7369,0.9372,0.0183,0.0102,0.0089,0.5595,0.4882,0.8726,0.4796,0.9399,0.6679,1.9598,1.3926,0.7106,0.23,0.8835,0.4461,3.8409,1.9393,0.5049,-0.0327,-0.0168,-0.0149,0.5149,0.4547,0.8832,0.0494,0.0292,0.0254,0.5914,0.5141,0.8692,0.4475,0.948,0.6269,2.1185,1.401,0.6613,0.0826,15.6259,-0.0212,0.6706,0.4059,0.1797,0.7897,0.7466,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1276,0.0083,0.0909,0.4396,-0.2984,5.9425,0.0199,0.1411,0.7184,0.8876,9.9455,0.0079,0.0888,0.5138,0.9498,11.5875,0.0093,0.0965,0.4698,0.9602,0.0215,0.0128,0.011,0.5975,0.5128,0.8583,0.644,1.0231,0.9415,1.5886,1.4619,0.9202,0.4148,1.0468,0.8864,2.5236,2.137,0.8468,-0.0178,-0.0104,-0.0089,0.5841,0.5002,0.8564,0.053,0.0331,0.0287,0.625,0.5411,0.8658,0.612,0.8557,0.9358,1.3982,1.5292,1.0937,0.081,16.0245,-0.5727,0.5221,-0.0125,-0.1658,0.6193,0.6725,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2769,0.9542,0.9768,4.665,-1.1876,6.2003,1.5396,1.2408,6.3539,0.32,9.9925,0.8504,0.9222,5.2587,0.6129,11.8485,1.3259,1.1515,5.5411,0.6381,-0.0447,-0.0277,-0.0234,0.6205,0.5233,0.8433,0.7873,1.0592,0.8483,1.3455,1.0776,0.8009,0.6198,1.122,0.7196,1.8103,1.1611,0.6414,-0.8469,-0.3041,-0.2592,0.3591,0.3061,0.8524,0.2282,0.157,0.1393,0.6878,0.6103,0.8874,0.7342,0.8871,0.8419,1.2083,1.1467,0.949,0.0898,17.0116,-0.158,0.4731,0.1941,0.2623,0.7502,0.8299,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2149,0.3832,0.619,2.3562,-0.6957,9.9838,1.989,1.4103,5.4617,0.596,9.9571,1.2702,1.127,5.8788,0.5587,14.1257,2.9722,1.724,7.932,0.5804,0.0215,0.0216,0.0152,1.0027,0.7068,0.7049,0.4389,0.5492,0.359,1.2513,0.818,0.6537,0.1926,0.3016,0.1289,1.5658,0.6692,0.4274,-0.12,-0.1299,-0.0881,1.0828,0.7344,0.6783,0.1028,0.1043,0.0735,1.015,0.7152,0.7047,0.4314,0.4008,0.297,0.929,0.6886,0.7411,0.1015,20.4797,-0.0219,0.0753,0.0323,0.8414,0.9684,0.9494,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3915,3.9712,1.9928,9.4624,-1.2517,7.8428,14.5707,3.8172,20.4796,0.028,9.7958,3.9763,1.9941,12.578,0.324,12.9618,12.1305,3.4829,17.5809,0.2905,-0.0499,-0.04,-0.0302,0.8006,0.6051,0.7557,0.5221,0.9994,0.5722,1.9143,1.096,0.5725,0.2725,0.9987,0.3274,3.6644,1.2012,0.3278,-8.917,-0.8726,-0.7306,0.0979,0.0819,0.8373,0.1995,0.2259,0.1696,1.1324,0.8502,0.7508,0.462,0.7523,0.5382,1.6282,1.1649,0.7154,0.0897,19.1661,-0.7654,-0.0024,-0.5268,0.3418,0.8903,0.7112,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0089,5.7943,2.4071,12.0038,-1.212,3.6506,16.7974,4.0985,19.7256,-0.158,9.8086,4.2329,2.0574,11.1138,0.3196,11.403,6.332,2.5163,11.979,0.3516,-0.0024,-0.0009,-0.0008,0.3722,0.3201,0.8602,0.5873,1.17,0.9566,1.992,1.6287,0.8176,0.345,1.3688,0.9151,3.9682,2.6528,0.6685,2.4438,-1.2597,-1.0125,-0.5155,-0.4143,0.8038,0.3186,0.3322,0.2937,1.0428,0.922,0.8842,0.6085,1.0801,1.0021,1.7749,1.6467,0.9278,0.0753,15.6414,0.3048,-0.2797,-0.1276,-0.2489,0.5109,0.6431,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1671,4.1575,2.039,10.7257,-0.7982,5.9397,11.5424,3.3974,15.4271,-0.132,9.57,3.3854,1.8399,10.9738,0.3354,11.8545,5.4494,2.3344,11.8977,0.3834,-0.0281,-0.0175,-0.0141,0.6207,0.5011,0.8073,0.6002,1.1082,0.8735,1.8465,1.4554,0.7882,0.3602,1.2281,0.7629,3.4095,2.1181,0.6212,2.6466,-0.8595,-0.6435,-0.3248,-0.2432,0.7487,0.4377,0.3612,0.3091,0.8253,0.7063,0.8558,0.6952,0.9774,0.9015,1.4058,1.2966,0.9224,0.0805,17.0736,-0.8056,0.09,-0.405,-0.0895,0.657,0.61,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1065,4.8953,2.2125,10.5841,-0.9368,3.5692,7.5021,2.739,16.2935,-0.1607,10.2185,4.4136,2.1009,9.5233,0.3788,11.3611,4.9046,2.2146,10.9303,0.3697,-0.0298,-0.0104,-0.0094,0.3493,0.3142,0.8994,0.8078,1.0532,0.999,1.3037,1.2368,0.9486,0.6525,1.1091,0.9981,1.6997,1.5296,0.8999,2.2696,-0.8815,-0.7986,-0.3884,-0.3519,0.906,0.3893,0.3565,0.3152,0.9157,0.8095,0.8841,0.6496,1.1114,0.9683,1.7109,1.4907,0.8713,0.0773,15.6377,0.4944,-0.0708,0.1681,-0.1598,0.3198,0.8454,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0743,0.615,0.7842,2.9696,-0.7295,8.0996,1.8781,1.3704,6.0683,0.4849,9.5553,1.4894,1.2204,6.2146,0.5504,12.5968,2.2159,1.4886,6.7852,0.6062,0.0092,0.0078,0.0059,0.8477,0.643,0.7585,0.5723,0.6426,0.5268,1.1229,0.9206,0.8198,0.3275,0.4129,0.2776,1.261,0.8476,0.6721,-0.2193,-0.1646,-0.1199,0.7506,0.5469,0.7286,0.1458,0.1242,0.0997,0.8522,0.6837,0.8023,0.4894,0.4778,0.4377,0.9765,0.8943,0.9159,0.0901,18.305,0.7372,0.1372,0.5297,0.3436,0.8158,0.822,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1445,0.4275,0.6539,2.7142,-1.855,10.1137,1.9094,1.3818,5.616,0.567,9.8773,0.6008,0.7751,4.1176,0.6571,14.1692,2.0378,1.4275,6.464,0.6256,-0.0143,-0.0146,-0.0102,1.0239,0.7138,0.6971,0.4732,0.8436,0.4581,1.7827,0.968,0.543,0.2239,0.7116,0.2098,3.178,0.937,0.2948,-0.2398,-0.2235,-0.1633,0.9321,0.6809,0.7304,0.0733,0.0792,0.0551,1.0802,0.7512,0.6955,0.4833,0.6592,0.4199,1.3639,0.8688,0.637,0.0968,20.5286,-0.5809,-0.4829,-0.5946,0.6948,0.9601,0.8678,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2928,0.625,0.7906,3.635,-0.6938,7.9081,2.3066,1.5187,6.2325,0.4747,9.869,1.5395,1.2408,6.0655,0.5618,12.7103,2.9416,1.7151,7.8443,0.5656,-0.037,-0.0297,-0.023,0.8013,0.6222,0.7765,0.5206,0.6372,0.461,1.224,0.8855,0.7234,0.271,0.406,0.2125,1.4983,0.7841,0.5234,-0.2643,-0.1914,-0.1458,0.7243,0.5515,0.7615,0.1809,0.155,0.1188,0.8572,0.6571,0.7666,0.5832,0.5993,0.4634,1.0275,0.7945,0.7732,0.091,18.4803,0.7363,0.0816,0.4581,0.6323,0.901,0.9047,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1439,0.7076,0.8412,3.6857,-1.3099,10.1154,2.3917,1.5465,7.3939,0.4946,9.8007,1.2042,1.0974,5.0753,0.6052,14.1301,3.0369,1.7427,8.0187,0.5775,-0.0142,-0.0147,-0.0102,1.0321,0.7159,0.6936,0.5439,0.7666,0.4827,1.4093,0.8874,0.6297,0.2959,0.5876,0.233,1.986,0.7875,0.3965,-0.2889,-0.2687,-0.1907,0.9302,0.6601,0.7097,0.1091,0.1241,0.0841,1.1381,0.7708,0.6773,0.4985,0.7262,0.4596,1.4568,0.9221,0.6329,0.1013,20.6162,-0.6206,-0.2561,-0.5088,0.6985,0.948,0.8894,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_BASSA
