@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.7324,2.0937,1.447,8.1777,-1.8563,0.0817,4.434,2.1057,11.5094,-0.8456,-0.0328,2.0016,1.4148,6.8046,-1.0527,2.5272,2.6866,1.6391,7.143,0.0188,-8.9667,22.3559,-0.2898,-2.4932,0.0323,-0.013,0.6872,1.0227,0.8828,1.4884,1.2847,0.8632,0.4722,1.046,0.7793,2.2153,1.6504,0.745,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0039,3.9151,-0.716,-0.3214,-0.2206,0.6645,0.0836,-0.0838,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0211,3.9106,1.9775,9.8548,-0.8734,-0.7722,4.8549,2.2034,13.8442,-0.9203,-0.3638,1.8455,1.3585,6.4139,-1.1079,2.9347,2.7278,1.6516,7.9839,0.0606,-0.0273,-0.058,0.0072,2.1226,-0.2631,-0.124,0.8975,1.4557,1.1973,1.6219,1.3341,0.8225,0.8055,2.119,1.4336,2.6306,1.7798,0.6766,0.6925,1.3629,-8.9166,1.9681,-12.876,-6.5425,0.7296,1.7288,0.6189,2.3694,0.8483,0.358,0.7118,1.5365,1.2343,2.1585,1.734,0.8034,0.0046,4.3316,0.5603,-0.0726,0.0108,0.014,-0.2538,-0.1182,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2005,3.5702,1.8895,14.2368,-0.5831,-0.8249,4.5313,2.1287,12.5023,-2.2407,-0.612,3.1984,1.7884,13.4386,-2.2633,2.9582,3.644,1.9089,12.6292,0.025,0.243,0.3275,-0.0678,1.3479,-0.2789,-0.2069,0.8876,1.0565,0.9898,1.1903,1.1151,0.9369,0.7879,1.1162,0.9797,1.4167,1.2435,0.8777,0.6066,0.5626,-16.1989,0.9275,-26.7041,-28.7924,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1387,1.0594,1.1273,0.9303,0.99,1.0641,0.0056,4.5058,-0.1444,-0.4979,0.1849,0.4807,-0.5927,-0.5107,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3953,4.0579,2.0144,15.4816,-0.5601,-0.7128,2.9799,1.7262,8.7343,-1.5662,-0.4158,2.5143,1.5856,9.797,-1.5892,2.6968,3.1166,1.7654,10.9476,0.0203,0.5546,0.9506,-0.1466,1.7141,-0.2643,-0.1542,1.1669,1.2704,1.1411,1.0887,0.9778,0.8982,1.3618,1.614,1.302,1.1852,0.9561,0.8067,1.0427,0.9243,-24.5367,0.8865,-23.5328,-26.5459,2.9156,2.6227,0.8881,0.8995,0.3046,0.3386,1.7725,1.5802,1.4142,0.8915,0.7978,0.8949,0.0047,4.1296,0.3262,-0.3276,0.0054,0.6517,-0.445,-0.5173,?,?,?,?,?,TASCA_GIACCA_ALTA
0.11,0.0099,0.0995,0.6617,-1.3651,-0.0322,0.0352,0.1876,1.1546,-0.5563,0.0073,0.009,0.0947,0.6911,-1.1563,0.237,0.0111,0.1053,0.8033,0.0559,-3.411,15.0987,0.4641,-4.4264,-0.1361,0.0307,0.5304,1.0501,0.9451,1.9797,1.7818,0.9,0.2814,1.1027,0.8933,3.9194,3.1749,0.81,0.9254,1.0307,-8.0343,1.1137,-8.682,-7.7953,0.3771,0.873,0.3288,2.3149,0.8719,0.3767,0.5731,0.9576,0.8238,1.6708,1.4373,0.8603,0.0006,0.349,0.0864,0.5889,0.086,0.269,0.105,0.1812,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1129,0.0144,0.1199,0.6164,-0.3425,0.0095,0.0799,0.2826,1.5296,-0.6999,-0.0049,0.0264,0.1623,0.9785,-0.5408,0.3141,0.0348,0.1866,1.0176,0.0451,11.8687,-23.1481,0.3595,-1.9504,0.0303,-0.0155,0.4243,0.7388,0.6427,1.741,1.5146,0.87,0.1801,0.5458,0.4131,3.031,2.2941,0.7569,0.2497,0.4578,-3.2727,1.8339,-13.1089,-7.1481,0.5103,0.723,0.4309,1.417,0.8444,0.5959,0.403,0.63,0.6057,1.5633,1.5031,0.9615,0.0006,0.4636,0.3249,0.5894,0.3842,0.3947,0.472,0.3744,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0921,0.0181,0.1344,0.8511,-1.2793,0.2686,0.0697,0.2641,1.382,-0.3813,0.1319,0.0251,0.1583,0.8564,-0.4204,0.3959,0.0541,0.2326,1.1129,0.0394,0.3428,0.6977,0.2325,2.0355,0.6784,0.3333,0.5091,0.8494,0.5779,1.6683,1.1351,0.6804,0.2592,0.7214,0.334,2.7833,1.2885,0.463,1.2521,1.8845,-10.4524,1.5052,-8.3482,-5.5464,0.3732,0.6193,0.3223,1.6594,0.8635,0.5204,0.6158,0.9938,0.7647,1.6137,1.2417,0.7695,0.0017,0.5968,0.0679,0.6042,0.1856,0.6105,0.8389,0.7728,?,?,?,?,?,TASCA_GIACCA_ALTA
0.134,0.0099,0.0994,0.508,-0.2775,-0.1203,0.0518,0.2276,1.2261,-3.3153,-0.0046,0.0121,0.1098,0.623,-1.3159,0.2745,0.0308,0.1756,0.9463,0.0481,-1.1132,-29.3403,0.488,26.3561,-0.4384,-0.0166,0.4369,0.9058,0.5662,2.0734,1.296,0.6251,0.1908,0.8204,0.3206,4.2989,1.6797,0.3907,0.1171,0.3117,-2.307,2.6609,-19.695,-7.4016,1.3995,1.4781,0.4,1.0562,0.2858,0.2706,0.4143,0.8153,0.5368,1.968,1.2956,0.6584,0.0009,0.4102,-0.3075,0.4739,0.3668,0.3622,-0.8145,-0.2509,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2007,0.8681,0.9317,4.6289,-1.1667,-0.0034,1.089,1.0436,5.853,-1.099,0.1258,0.7027,0.8383,5.2573,-0.3968,1.357,0.8745,0.9351,4.0573,0.0646,58.2933,-1.5954,-0.1479,-0.0274,-0.0025,0.0927,0.8928,1.1114,0.9963,1.2449,1.116,0.8964,0.7971,1.2353,0.9927,1.5498,1.2454,0.8036,0.8133,1.669,-8.8926,2.052,-10.9334,-5.3282,0.7662,0.5676,0.4925,0.7408,0.6429,0.8677,0.7909,0.8805,1.1409,1.1133,1.4426,1.2958,0.0014,2.0164,-0.5394,0.4321,-0.079,0.2598,0.279,0.3595,?,?,?,?,?,TASCA_GIACCA_ALTA
0.462,0.5114,0.7151,3.049,-0.4992,0.288,1.0548,1.0271,4.7346,-0.5122,0.0434,1.0441,1.0218,5.8891,-0.7095,1.411,0.9176,0.9579,4.4907,0.0263,1.6042,10.6481,0.3274,6.6376,0.2041,0.0308,0.6963,0.6999,0.7465,1.0052,1.0722,1.0667,0.4848,0.4898,0.5573,1.0103,1.1495,1.1378,0.6331,0.4154,-8.3859,0.6561,-13.2459,-20.1877,0.6496,0.5904,0.441,0.9088,0.6789,0.747,0.644,0.5177,0.679,0.804,1.0543,1.3114,0.0029,2.1666,0.1284,-0.0052,0.2128,0.8766,0.6691,0.5673,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3053,2.9373,1.7138,9.3328,-1.2034,0.2129,6.0598,2.4617,13.4404,-1.1613,-0.0277,3.8925,1.9729,12.5367,-0.4802,2.8812,4.7276,2.1743,8.9778,0.0231,-1.434,11.0112,-0.106,-7.6784,0.0739,-0.0096,0.6962,0.8687,0.7882,1.2477,1.1322,0.9074,0.4847,0.7546,0.6213,1.5568,1.2818,0.8234,0.7058,1.2533,-24.0448,1.7757,-34.0673,-19.1855,0.6811,0.5001,0.4609,0.7342,0.6767,0.9216,0.6944,0.7444,1.0395,1.0721,1.4971,1.3964,0.002,4.3635,-0.7282,0.0459,0.1617,0.535,-0.1045,0.198,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0232,4.7135,2.1711,12.0898,-1.1736,-0.6902,4.2017,2.0498,17.5595,-0.8806,0.1188,4.0454,2.0113,11.1414,-0.7806,3.0714,4.0181,2.0045,10.026,0.0273,-0.0337,0.1957,0.0076,-5.8122,-0.2247,0.0387,1.0592,1.0794,1.0831,1.0191,1.0226,1.0034,1.1218,1.1652,1.1731,1.0386,1.0457,1.0068,0.7939,1.3364,-23.1879,1.6834,-29.2085,-17.3507,0.5957,0.889,0.5396,1.4922,0.9058,0.607,0.6885,1.0851,1.2058,1.5761,1.7514,1.1112,0.0038,4.7065,0.4895,-0.2768,-0.3611,-0.2068,-0.3212,0.1986,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4117,3.0039,1.7332,10.6591,-0.787,0.068,6.1222,2.4743,14.61,-1.4598,-0.1799,3.4429,1.8555,10.9153,-0.7074,2.9235,4.2286,2.0564,9.6735,0.0344,-6.0505,2.2877,-0.1408,-0.3781,0.0233,-0.0616,0.7005,0.9341,0.8428,1.3335,1.2032,0.9023,0.4907,0.8725,0.7104,1.7782,1.4478,0.8142,0.5414,1.0381,-13.6129,1.9173,-25.1428,-13.1135,1.0042,0.933,0.5954,0.9291,0.5929,0.6381,0.7296,0.9765,1.1019,1.3385,1.5103,1.1284,0.0024,4.4949,-0.7331,0.0686,0.193,0.4799,-0.3124,0.0697,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0624,3.5725,1.8901,10.0421,-0.7665,-0.2634,3.1201,1.7664,10.4376,-0.655,-0.0925,3.9788,1.9947,9.4311,-0.7919,2.9457,2.0759,1.4408,6.3805,0.0666,-0.2368,-0.6742,0.0212,2.8474,-0.0894,-0.0314,1.07,0.9476,1.3118,0.8855,1.226,1.3844,1.145,0.8979,1.7209,0.7842,1.503,1.9167,1.0548,1.0454,-9.5643,0.9911,-9.067,-9.1485,0.9014,1.0801,0.8316,1.1983,0.9226,0.7699,0.9621,1.0648,1.5739,1.1067,1.6358,1.4781,0.0015,4.472,0.5142,-0.1891,-0.0963,-0.1311,-0.0492,0.1382,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0279,0.7487,0.8653,4.2423,-0.5352,-0.2759,2.1623,1.4705,6.512,-0.866,0.0842,1.9234,1.3869,6.9988,-0.5082,1.9519,1.1084,1.0528,4.9812,0.0682,-0.1013,0.332,0.0143,-3.2784,-0.1414,0.0431,0.5884,0.6239,0.8219,1.0603,1.3967,1.3173,0.3462,0.3893,0.6755,1.1242,1.9508,1.7353,0.4894,0.6271,-4.058,1.2814,-8.2919,-6.4708,0.7918,0.5955,0.5169,0.752,0.6528,0.8681,0.6515,0.6061,0.8517,0.9304,1.3073,1.4051,0.0016,2.9604,0.5162,0.0549,0.1878,0.6089,0.3673,0.471,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2564,0.4699,0.6855,2.9177,-1.9611,0.4633,1.9431,1.3939,6.6267,-0.4839,0.3564,0.9318,0.9653,4.6923,-0.6461,1.5628,1.3098,1.1444,5.039,0.0442,-0.5535,-0.7196,-0.1641,1.3001,0.2964,0.228,0.4918,0.7101,0.599,1.444,1.218,0.8435,0.2418,0.5043,0.3588,2.0853,1.4835,0.7114,0.8942,1.0492,-8.2957,1.1733,-9.2769,-7.9069,0.2206,0.3457,0.1869,1.5667,0.8471,0.5407,0.4403,0.6218,0.579,1.4122,1.3151,0.9312,0.0033,2.4797,-0.8186,-0.635,-0.5328,0.9413,0.6375,0.5533,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1463,0.681,0.8252,3.6135,-0.6923,-0.5807,2.5828,1.6071,6.2558,-0.8351,0.0308,2.1332,1.4605,6.4225,-0.4833,2.1045,1.3277,1.1523,5.3565,0.0236,0.2519,-4.7523,-0.0695,-18.8674,-0.276,0.0146,0.5135,0.565,0.7162,1.1003,1.3947,1.2675,0.2637,0.3192,0.5129,1.2108,1.9453,1.6066,0.5193,0.7065,-11.4162,1.3605,-21.9857,-16.1599,0.6264,0.4931,0.3892,0.7873,0.6214,0.7893,0.5776,0.5626,0.6746,0.974,1.1679,1.199,0.0032,3.18,0.5198,-0.0311,-0.0015,0.7685,0.2002,0.3744,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1563,0.5655,0.752,3.688,-1.3033,0.2579,2.1096,1.4525,6.2544,-0.811,0.184,1.27,1.1269,4.9352,-0.6802,1.745,1.0251,1.0125,4.3387,0.0312,-0.6062,-0.8497,-0.0896,1.4018,0.1478,0.1054,0.5177,0.6673,0.7428,1.2889,1.4346,1.1131,0.2681,0.4453,0.5517,1.6611,2.058,1.2389,0.7451,1.0445,-14.9231,1.4019,-20.0286,-14.2869,0.4636,0.5451,0.3575,1.1758,0.7711,0.6559,0.5897,0.7473,0.85,1.2673,1.4415,1.1375,0.0019,2.7448,-0.6196,-0.2932,-0.0946,0.9207,0.3639,0.3911,?,?,?,?,?,TASCA_GIACCA_ALTA
0.4497,3.1068,1.7626,14.2554,-1.3018,-1.5928,17.6976,4.2068,24.3529,-6.1836,0.1853,7.1201,2.6684,17.3085,-0.6275,3.4378,18.8798,4.3451,21.1612,0.0059,-0.2823,2.4268,0.1308,-8.5956,-0.4633,0.0539,0.419,0.6606,0.4057,1.5766,0.9682,0.6141,0.1755,0.4363,0.1646,2.4856,0.9374,0.3771,0.3846,1.2081,-63.8101,3.1413,-165.9137,-52.8167,1.8268,0.5823,0.2909,0.3188,0.1593,0.4996,0.5854,0.8236,0.6737,1.407,1.1508,0.8179,0.0087,5.112,-0.1008,-0.031,0.2012,-0.1387,-0.8577,0.2434,?,?,?,?,?,TASCA_GIACCA_BASSA
0.7686,4.6148,2.1482,12.2381,-0.2531,-1.4878,18.5574,4.3078,23.6657,-5.2262,-0.0068,7.7499,2.7839,21.3984,-0.64,3.1336,23.9069,4.8895,23.2426,0.0018,-0.5166,-112.8453,0.2453,218.4415,-0.4748,-0.0022,0.4987,0.7717,0.4394,1.5474,0.881,0.5694,0.2487,0.5955,0.193,2.3945,0.7762,0.3242,0.1244,0.296,-59.607,2.3788,-479.0649,-201.3868,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5265,1.106,1.0182,0.9207,0.0089,4.8447,-0.437,-0.1032,0.6125,-0.3291,-0.8879,0.3172,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,?,?,?,?,?,TASCA_GIACCA_BASSA
0.4497,3.1068,1.7626,14.2554,-1.3018,-1.5928,17.6976,4.2068,24.3529,-6.1836,0.1853,7.1201,2.6684,17.3085,-0.6275,3.4378,18.8798,4.3451,21.1612,0.0059,-0.2823,2.4268,0.1308,-8.5956,-0.4633,0.0539,0.419,0.6606,0.4057,1.5766,0.9682,0.6141,0.1755,0.4363,0.1646,2.4856,0.9374,0.3771,0.3846,1.2081,-63.8101,3.1413,-165.9137,-52.8167,1.8268,0.5823,0.2909,0.3188,0.1593,0.4996,0.5854,0.8236,0.6737,1.407,1.1508,0.8179,0.0087,5.112,-0.1008,-0.031,0.2012,-0.1387,-0.8577,0.2434,?,?,?,?,?,TASCA_GIACCA_BASSA
0.7686,4.6148,2.1482,12.2381,-0.2531,-1.4878,18.5574,4.3078,23.6657,-5.2262,-0.0068,7.7499,2.7839,21.3984,-0.64,3.1336,23.9069,4.8895,23.2426,0.0018,-0.5166,-112.8453,0.2453,218.4415,-0.4748,-0.0022,0.4987,0.7717,0.4394,1.5474,0.881,0.5694,0.2487,0.5955,0.193,2.3945,0.7762,0.3242,0.1244,0.296,-59.607,2.3788,-479.0649,-201.3868,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5265,1.106,1.0182,0.9207,0.0089,4.8447,-0.437,-0.1032,0.6125,-0.3291,-0.8879,0.3172,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,?,?,?,?,?,TASCA_GIACCA_BASSA
0.1363,17.692,4.2062,20.9945,-1.2115,-2.9143,21.897,4.6794,21.4222,-2.362,-0.0743,24.8559,4.9856,25.5982,-1.117,6.9552,24.5869,4.9585,19.8419,0.0274,-0.0468,-1.8342,0.0196,39.2297,-0.419,-0.0107,0.8989,0.8437,0.8483,0.9386,0.9437,1.0055,0.808,0.7118,0.7196,0.881,0.8906,1.0109,0.7642,0.8515,-20.5678,1.1143,-26.9148,-24.1541,1.4899,0.7851,0.4653,0.527,0.3123,0.5927,0.98,0.8202,1.0581,0.8369,1.0796,1.2901,0.0147,10.5958,0.3755,0.4482,-0.0097,0.5672,-0.6796,-0.2243,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.061,7.473,2.7337,22.6363,-0.6904,-0.9408,28.1031,5.3012,35.5229,-0.5921,-0.1611,7.4904,2.7369,18.8316,-0.9125,4.1479,26.7762,5.1746,24.1231,0.0004,0.0649,0.3789,-0.0147,5.8413,-0.2268,-0.0388,0.5157,0.9988,0.5283,1.937,1.0245,0.5289,0.2659,0.9977,0.2791,3.7519,1.0496,0.2797,0.6998,1.0289,-884.7417,1.4703,-1264.2446,-859.8729,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.9384,1.8863,1.4726,0.7806,0.0051,6.2479,0.2263,0.4182,0.3099,0.6077,0.3906,0.1084,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2711,0.7661,0.8753,5.7141,-0.575,-0.102,8.7936,2.9654,17.5921,-0.6375,-0.1387,0.9261,0.9624,6.4999,-1.0801,2.0998,6.1797,2.4859,10.8351,0.004,-2.6564,-1.9542,0.1291,0.7357,-0.0486,-0.0661,0.2952,0.9095,0.3521,3.0814,1.1929,0.3871,0.0871,0.8272,0.124,9.4949,1.423,0.1499,0.3046,0.618,-48.1591,2.0291,-158.1137,-77.9221,0.3377,1.1611,0.3335,3.4382,0.9876,0.2872,0.3248,0.8791,0.5274,2.7065,1.6236,0.5999,0.0017,2.9024,0.0883,-0.0137,0.3225,0.5834,0.2468,0.0507,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.4712,5.5212,2.3497,10.7087,-1.1467,0.3746,7.989,2.8265,14.1415,-0.9684,-0.3017,4.7701,2.1841,9.6571,-0.7271,3.8086,4.2279,2.0562,9.1373,0.0124,-1.2577,1.5617,-0.1237,-1.2417,0.0984,-0.0792,0.8313,1.0759,1.1428,1.2941,1.3746,1.0622,0.6911,1.1575,1.3059,1.6748,1.8896,1.1282,0.8222,1.407,-50.0555,1.7113,-60.8805,-35.5754,0.6944,0.8921,0.5392,1.2848,0.7765,0.6044,0.7573,1.1089,1.172,1.4644,1.5477,1.0569,0.0035,6.0063,-0.7589,0.2233,-0.1948,0.2294,0.1722,0.0908,?,?,?,?,?,TASCA_GIACCA_BASSA
0.2122,6.093,2.4684,20.1754,-0.2742,-0.1575,2.626,1.6205,12.1716,-0.3697,-0.1102,3.6511,1.9108,12.4491,-0.8073,2.7949,4.6408,2.1543,19.131,0.0149,-1.3477,-1.926,0.0759,1.4291,-0.0563,-0.0394,1.5232,1.2918,1.1458,0.8481,0.7522,0.887,2.3203,1.6688,1.3129,0.7192,0.5658,0.7868,1.3215,0.7808,-15.0494,0.5908,-11.3882,-19.2754,1.7818,2.2987,0.8154,1.2901,0.4576,0.3547,1.6576,1.6206,1.0546,0.9777,0.6362,0.6507,0.0015,4.2227,0.8375,0.1411,0.4762,0.0531,0.4563,0.2137,?,?,?,?,?,TASCA_GIACCA_BASSA
-0.6046,1.1923,1.0919,5.0641,-1.7649,-0.8191,3.3317,1.8253,6.8855,-1.5637,0.2925,3.1459,1.7737,7.8989,-0.4395,2.6328,1.8603,1.3639,6.2908,0.0271,0.7381,-2.0671,-0.2296,-2.8005,-0.3111,0.1111,0.5982,0.6156,0.8006,1.0291,1.3383,1.3004,0.3579,0.379,0.6409,1.0591,1.7909,1.691,0.7697,1.3403,-18.4378,1.7413,-23.9542,-13.7564,0.6819,0.3338,0.2833,0.4895,0.4154,0.8486,0.7355,0.6411,0.805,0.8717,1.0945,1.2556,0.0056,4.0367,0.5332,-0.1227,-0.5776,0.7176,-0.3521,0.1288,?,?,?,?,?,TASCA_GIACCA_BASSA
