@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2305,7.8935,2.8095,16.492,-1.2497,-0.0603,9.0545,3.0091,13.3377,-0.8116,-0.844,7.7592,2.7855,20.0044,-0.6497,4.5734,4.5601,2.1354,14.6093,0.0387,3.8211,0.2731,-0.0504,0.0715,-0.0132,-0.1845,0.9337,1.0086,1.3157,1.0802,1.4091,1.3044,0.8718,1.0173,1.731,1.1669,1.9856,1.7015,1.5332,1.1629,-15.5567,0.7584,-10.1463,-13.378,0.9957,0.6045,0.4823,0.6072,0.4844,0.7979,1.2365,0.8244,1.1289,0.6667,0.913,1.3693,0.003,7.0558,0.0019,0.0681,-0.4481,0.1042,0.0832,0.0604,18.164,143.4758,11.9781,32.6492,0.0934,35.5415,44.2365,6.6511,19.7861,0.5487,-3.669,46.3525,6.8083,23.2559,-4.0367,0.5111,-4.9507,-9.6871,1.8009,1.7594,0.9769,3.2434,3.0953,0.9544,0.1398,-0.1804,-1.2906,0.8214,7.7994,9.495,1.6501,1.4039,0.8508,0.1363,59.3432,-0.972,-0.3547,0.5139,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5741,36.8573,6.071,26.6632,-1.3701,-0.7647,18.8232,4.3386,19.621,-1.6282,-0.8055,10.0931,3.177,25.49,-0.9101,6.8584,22.4469,4.7378,19.1876,0.0495,2.0583,1.954,-0.2295,0.9493,-0.1115,-0.1175,1.3993,1.911,1.2814,1.3656,0.9157,0.6706,1.9581,3.6517,1.642,1.865,0.8386,0.4496,1.268,1.2691,-15.4268,1.0009,-12.1662,-12.1558,1.5069,0.843,0.5573,0.5594,0.3698,0.6611,1.3589,1.046,1.3896,0.7698,1.0226,1.3285,0.0065,10.3362,0.8095,-0.162,-0.5711,-0.2272,-0.6212,0.195,40.5165,24.2827,4.9277,23.4772,0.4909,-6.0008,163.8086,12.7988,53.2227,-2.5694,14.2135,76.1486,8.7263,37.4619,-0.3143,-6.7518,2.8506,-0.4222,0.385,0.5647,1.4667,0.1482,0.3189,2.1512,-0.5909,-2.527,4.2766,3.0927,1.6179,0.5231,0.4411,0.6267,1.4207,0.147,65.9021,0.7061,0.0029,0.143,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4301,26.2193,5.1205,26.1164,-0.9414,-0.7408,18.4859,4.2995,18.6405,-1.3063,-1.2703,21.6333,4.6512,37.0395,-1.0751,7.3547,14.5951,3.8203,19.3661,0.0394,0.5805,0.3386,-0.0585,0.5832,-0.1007,-0.1727,1.1909,1.1009,1.3403,0.9244,1.1254,1.2175,1.4183,1.212,1.7964,0.8545,1.2666,1.4822,1.1995,0.6599,-15.9443,0.5502,-13.2925,-24.1609,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.4011,0.7051,1.3486,0.5033,0.9625,1.9126,0.0051,11.0562,0.456,0.1695,-0.2812,0.1688,-0.3559,-0.1951,41.0942,22.8496,4.7801,25.3815,0.461,1.0676,111.402,10.5547,42.7048,-0.9434,15.301,136.5516,11.6855,56.4804,-0.7909,38.4924,2.6857,0.0698,0.4529,0.4091,0.9032,0.2051,0.1673,0.8158,-1.0473,-0.8704,0.8311,2.143,1.4932,0.6968,0.5943,0.4494,0.7561,0.1472,68.0512,-0.4636,-0.3173,0.4519,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.5166,7.5293,2.744,18.0174,-0.3681,-0.3051,3.2568,1.8047,11.6681,-1.219,-0.6561,2.0229,1.4223,8.5111,-1.3283,2.9221,7.094,2.6635,13.2692,0.0016,-4.9702,-2.3116,0.519,0.4651,-0.1044,-0.2245,1.5205,1.9292,1.0302,1.2688,0.6776,0.534,2.3118,3.722,1.0614,1.61,0.4591,0.2852,0.7563,0.9985,-225.7984,1.3201,-298.5411,-226.147,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5442,2.1169,1.3578,1.3709,0.8793,0.6414,0.006,4.291,0.2631,-0.2371,0.7335,-0.1033,-0.0556,-0.2944,-5.8026,542.4534,23.2906,61.499,-3.8812,-31.3667,107.0993,10.3489,42.0593,?,-18.9111,79.2201,8.9006,44.6991,-1.3955,0.185,0.3068,1.6586,2.2505,2.6168,1.1627,5.065,6.8474,1.3519,1.1626,1.8779,1.6152,0,0.6752,0,1.4622,1.3758,0.9409,0.1324,70.5137,-0.7909,-0.9297,0.7841,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8749,7.7428,2.7826,17.9938,-0.1703,-0.2928,6.9523,2.6367,11.3079,-1.0038,-1.3407,7.815,2.7955,24.1846,-0.4122,4.3937,8.604,2.9333,19.7122,0.0115,-6.4031,-1.3985,0.4267,0.2184,-0.0666,-0.3051,1.0553,0.9954,0.9486,0.9432,0.8989,0.953,1.1137,0.9908,0.8999,0.8896,0.808,0.9083,0.4622,0.3709,-11.3986,0.8025,-24.6602,-30.7303,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.5913,0.744,0.9128,0.4676,0.5736,1.2269,0.0085,6.716,0.1183,-0.0488,0.7309,-0.4349,0.0194,-0.0595,-7.7226,646.2486,25.4214,64.8575,-2.5212,-29.4246,75.882,8.711,42.54,?,-10.7958,291.2764,17.0668,49.4385,-0.9855,0.2625,0.7153,2.7256,2.9183,1.4895,0.5104,8.5165,2.2187,0.2605,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.1187,72.2794,-0.7045,-0.7855,0.5669,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.3216,26.9773,5.194,34.1946,-1.2406,1.2727,16.4763,4.0591,25.2338,-0.2173,-1.6089,9.3278,3.0541,23.8341,-0.5623,6.0306,20.7254,4.5525,26.8555,0.0439,-0.2527,0.1999,-0.0533,-0.7911,0.211,-0.2668,1.2796,1.7006,1.1409,1.329,0.8916,0.6709,1.6373,2.8921,1.3017,1.7664,0.795,0.4501,4.2033,2.2071,-15.358,0.5251,-3.6538,-6.9586,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.3551,1.4347,1.2733,1.0587,0.9396,0.8875,0.0075,8.7993,-0.1306,-0.1649,-0.0583,0.2998,0.7358,0.444,-37.1242,56.0348,7.4856,49.4995,?,1.9875,344.4758,18.5601,50.9384,-0.9883,-8.4106,539.1777,23.2202,74.2188,-1.0582,-18.679,4.414,-0.2363,0.4033,0.3224,0.7993,0.1627,0.1039,0.6389,1.955,1.2972,0.6635,0,0,0.7105,0.9718,0.6669,0.6863,0.1376,76.8514,0.4242,-0.2681,-0.9494,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5073,19.2552,4.3881,48.007,-2.2194,0.1068,2.6551,1.6295,8.4781,-1.0752,-1.995,14.7228,3.837,36.7579,-0.6006,4.6352,21.4116,4.6273,35.3063,0.0153,-14.1135,0.7555,-0.3252,-0.0535,0.023,-0.4304,2.693,1.1436,0.9483,0.4247,0.3521,0.8292,7.2521,1.3079,0.8993,0.1803,0.124,0.6876,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0087,6.5366,-0.0219,0.2823,-0.498,0.2223,-0.0144,-0.329,-45.8704,177.6622,13.329,56.6986,?,-20.7954,25.3045,5.0304,28.6789,?,27.8738,249.5182,15.7961,58.139,-0.001,2.2058,-1.6456,-0.7461,2.6497,0.8438,0.3185,7.021,0.712,0.1014,1.977,952.7692,481.9231,1,0,0,1.977,0.9752,0.4933,0.1999,94.5402,-0.3136,0.9144,-0.1679,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0982,0.0276,0.1662,0.8513,-0.6802,-0.0813,0.0192,0.1385,0.6643,-1.8529,-0.0482,0.0258,0.1606,0.9081,-2.295,0.2681,0.0193,0.1388,0.7214,0.0147,-1.209,-2.0374,0.3664,1.6852,-0.3031,-0.1798,1.2005,1.035,1.1973,0.8621,0.9973,1.1568,1.4412,1.0712,1.4335,0.7433,0.9946,1.3381,0.7988,0.5449,-31.9566,0.6821,-40.0059,-58.6487,2.1759,1.8384,0.692,0.8449,0.318,0.3764,1.2815,0.9375,1.18,0.7315,0.9208,1.2588,0.0005,0.4089,-0.2966,-0.2869,0.5159,0.207,-0.5205,-0.4857,-7.6588,1.9886,1.4102,9.4193,?,-54.0176,0.2922,0.5406,55.1987,?,11.7035,0.7156,0.8459,3.9001,0.6977,0.1418,-0.6544,-4.6155,2.6086,1.667,0.6391,6.8048,2.779,0.4084,0.1706,-1.0466,-6.1334,1,0,0,0.1706,2.4151,14.153,0.1986,73.38,-0.9036,-0.9297,0.8611,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0231,0.1713,0.4139,2.4078,-1.015,-0.0078,0.1692,0.4114,2.0754,-0.7723,0.0039,0.0718,0.268,1.6052,-0.5871,0.4879,0.1749,0.4182,1.6359,0.0137,-2.9624,5.858,0.0474,-1.9774,-0.016,0.0081,1.0061,1.5444,0.9896,1.535,0.9836,0.6408,1.0122,2.3851,0.9794,2.3563,0.9676,0.4106,1.3411,2.0424,-53.2798,1.523,-39.7296,-26.0868,1.0204,1.1814,0.7204,1.1578,0.706,0.6098,1.1601,1.4999,1.4718,1.2929,1.2687,0.9813,0.0001,0.75,-0.7422,-0.6681,-0.1804,0.6987,0.1092,0.3758,-15.7797,0.1825,0.4272,16.6794,?,-46.9682,0.2227,0.4719,47.699,?,5.3792,0.8475,0.9206,2.9404,0.5701,0.336,-2.9334,-8.7314,0.9053,0.4641,0.5126,0.8195,0.2154,0.2628,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.1767,68.127,-0.3,-0.3104,0.901,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1056,0.5561,0.7457,3.3523,-1.0319,-0.0746,0.158,0.3974,1.8255,-0.7794,-0.1138,0.5003,0.7074,3.1943,-0.6337,0.9913,0.2615,0.5114,2.278,0.0495,1.416,0.9277,-0.1065,0.6552,-0.0752,-0.1148,1.8763,1.0543,1.4583,0.5619,0.7772,1.3833,3.5206,1.1115,2.1267,0.3157,0.6041,1.9134,2.1291,1.374,-14.3551,0.6453,-6.7422,-10.4477,1.6082,0.8438,0.6884,0.5247,0.4281,0.8159,1.8364,1.0494,1.4716,0.5715,0.8014,1.4023,0.0006,1.5112,0.3133,-0.1928,-0.384,0.4157,0.2127,0.3826,-43.4856,1.8529,1.3612,45.4193,?,-9.4543,1.8796,1.371,13.0188,?,-2.1251,1.6711,1.2927,4.4998,?,4.5996,20.4626,4.4488,0.9929,1.053,1.0605,0.9858,1.1088,1.1247,3.4887,10.0936,2.8932,1,1,1,3.4887,10.0936,2.8932,0.1632,55.065,-0.632,-0.5786,0.4525,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.076,17.6116,4.1966,21.1209,-0.7726,0.9179,7.552,2.7481,13.0608,-0.9027,-1.8205,14.3496,3.7881,19.2017,-1.6251,6.0267,7.3548,2.712,11.9463,0.0516,0.0828,-0.0417,0.0126,-0.5042,0.1523,-0.3021,1.5271,1.1078,1.5474,0.7255,1.0133,1.3968,2.332,1.2273,2.3946,0.5263,1.0268,1.9511,1.4857,0.7745,-14.1555,0.5213,-9.5278,-18.278,1.7358,1.6289,0.9459,0.9384,0.5449,0.5807,1.6171,1.0999,1.768,0.6802,1.0933,1.6073,0.0074,8.8354,-0.1504,-0.3097,0.3014,0.0063,0.1045,-0.5537,-31.4833,270.754,16.4546,65.6982,-2.4653,-27.9928,126.111,11.2299,45.1187,?,19.829,221.9184,14.8969,59.3979,-0.5615,1.1247,-1.5877,-1.4117,1.4652,1.1046,0.7538,2.147,1.2201,0.5683,1.0359,2.1882,2.1124,0,0.4984,0,1.4561,1.1061,0.7596,0.1687,84.6639,-0.7845,0.1851,0.1228,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5619,15.3196,3.914,31.6077,-0.7487,0.8431,28.1949,5.3099,36.1582,-0.208,-0.1427,7.8337,2.7989,23.7318,-2.249,4.721,30.1073,5.487,32.3436,0.0055,-0.6665,3.9378,-0.119,-5.908,0.1786,-0.0302,0.7371,1.3984,0.7133,1.8972,0.9677,0.5101,0.5433,1.9556,0.5088,3.5992,0.9365,0.2602,2.1732,0.8238,-75.3239,0.3791,-34.6607,-91.4385,0.6039,2.4746,0.5558,4.0977,0.9203,0.2246,0.8742,1.3319,0.9772,1.5236,1.1179,0.7337,0.0037,7.0049,0.1637,0.4841,-0.1367,-0.0466,0.8208,-0.1961,-41.2721,20.7993,4.5606,49.9786,?,-26.007,38.3429,6.1922,33.1192,?,9.1068,120.0444,10.9565,38.8184,-0.2888,1.587,-4.532,-2.8558,0.7365,0.4162,0.5652,0.5425,0.1733,0.3194,1.5091,5.7453,3.8072,1,0,0,1.5091,1.2875,0.8532,0.1818,78.8352,-0.8582,0.9847,-0.8316,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1687,13.6168,3.6901,22.5615,-0.4275,0.138,6.9671,2.6395,12.807,-0.7718,-1.6631,13.5913,3.6866,24.7175,-0.9366,5.5094,7.9723,2.8235,20.005,0.0173,8.4669,-0.7027,0.2121,-0.083,0.0251,-0.3019,1.398,1.0009,1.3069,0.716,0.9348,1.3057,1.9545,1.0019,1.708,0.5126,0.8739,1.7048,1.211,0.5652,-19.1398,0.4667,-15.8048,-33.8654,2.1867,1.2383,0.7764,0.5663,0.355,0.6269,1.7617,0.9128,1.1278,0.5181,0.6402,1.2356,0.0074,8.4463,-0.2108,0.6371,0.1754,-0.35,0.2444,0.0769,-19.7433,451.8443,21.2566,66.0583,-1.732,-35.1095,36.0367,6.0031,45.4193,?,4.2857,271.1491,16.4666,48.6588,-0.4508,0.5623,-4.6068,-8.1922,3.541,1.2909,0.3646,12.5384,1.6664,0.1329,0.9221,2.7698,3.0039,0,0.7209,0,1.4544,1.3576,0.9334,0.1473,75.8418,-0.8646,-0.2255,0.2251,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0004,5.9766,2.4447,12.8868,-0.4357,0.1198,4.7991,2.1907,9.2162,-0.6401,-0.2893,2.4912,1.5784,9.1119,-0.7401,3.2046,3.0957,1.7595,9.9973,0.0708,0.0032,-0.0013,0.0001,-0.4142,0.0374,-0.0903,1.116,1.5489,1.3895,1.388,1.2451,0.8971,1.2454,2.3991,1.9306,1.9264,1.5502,0.8047,1.0873,1.0092,-5.1346,0.9281,-4.7222,-5.088,1.5973,1.7141,0.8342,1.0731,0.5223,0.4867,1.3983,1.4143,1.289,1.0114,0.9219,0.9114,0.0011,4.9002,0.4236,0.1712,0.6889,-0.1585,0.5493,0.1818,-48.5407,9.5259,3.0864,51.8387,?,-10.7243,21.2995,4.6151,18.0588,?,11.6391,86.2755,9.2885,26.0986,0.0543,4.5262,-4.1705,-0.9214,0.6688,0.3323,0.4969,0.4472,0.1104,0.2469,2.8706,-34.5605,-12.0397,1,0,0,2.8706,1.9863,0.6919,0.1837,70.9042,-0.9076,0.9828,-0.8722,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5166,3.3482,1.8298,7.9971,-0.5725,0.151,2.6176,1.6179,6.1787,-0.8846,-0.1361,0.6273,0.792,3.9602,-1.3182,2.4709,0.7961,0.8922,4.7598,0.2094,3.4214,-3.7964,0.2091,-1.1096,0.0611,-0.0551,1.131,2.3103,2.0508,2.0427,1.8133,0.8877,1.2791,5.3373,4.2059,4.1725,3.2881,0.788,1.0038,1.2928,-2.3089,1.2879,-2.3001,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.2943,2.0194,1.6802,1.5602,1.2981,0.832,0.002,3.6265,0.3285,-0.319,0.0271,-0.4839,0.4088,-0.2798,-35.4666,0.9412,0.9701,37.0193,?,-20.3518,9.3959,3.0653,25.4395,?,34.057,1.155,1.0747,4.0192,0.8876,1.7427,-1.0414,-0.5976,0.3165,0.9027,2.8522,0.1002,0.8149,8.1349,1.4552,-1.1663,-0.8015,1,0,0,1.4552,9.2107,6.3295,0.1901,89.8755,-0.3239,0.6053,0.4445,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1404,3.0252,1.7393,8.9239,-0.4569,-0.2459,2.4991,1.5808,6.9647,-0.5701,-0.1727,0.4849,0.6964,2.6657,-1.7783,2.0821,1.7841,1.3357,7.0323,0.0229,-0.571,-0.813,0.0675,1.4238,-0.1181,-0.083,1.1002,2.4978,1.3022,2.2702,1.1835,0.5213,1.2105,6.2388,1.6956,5.1538,1.4007,0.2718,1.1066,1.6402,-16.944,1.4822,-15.3117,-10.3303,1.3809,6.3841,0.851,4.6232,0.6163,0.1333,1.2813,3.3477,1.269,2.6127,0.9904,0.3791,0.0012,3.1469,0.5479,-0.4565,0.69,-0.0703,0.5214,-0.3747,-18.1053,25.9484,5.094,24.8993,?,-36.2821,12.2889,3.5056,40.4999,?,0.5854,85.0881,9.2243,24.7787,-0.6654,0.499,-30.9299,-61.9818,1.4531,0.5522,0.38,2.1115,0.305,0.1444,0.6148,2.5151,4.0909,1,0,0,0.6148,1.0049,1.6345,0.1433,62.7327,-0.979,0.9561,-0.9096,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
