@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.2408,3.3777,1.8378,10.6184,-1.3434,0.5278,2.9702,1.7234,9.0843,-0.6642,-1.087,4.6775,2.1628,9.8784,-4.1566,2.9263,3.9802,1.995,9.5543,0.0104,0.4561,-0.2215,0.0823,-0.4856,0.1804,-0.3715,1.0664,0.8498,0.9212,0.7969,0.8639,1.0841,1.1372,0.7221,0.8486,0.635,0.7463,1.1752,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0042,4.261,0.3911,0.2301,-0.0502,-0.3245,0.4467,-0.6835,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3677,3.4146,1.8479,9.5228,-1.1855,0.5731,1.6097,1.2687,7.6284,-0.8038,-1.1506,2.8577,1.6905,9.5627,-4.3562,2.5666,3.0819,1.7555,7.7766,0.0046,0.6417,-0.3196,0.1433,-0.4981,0.2233,-0.4483,1.4565,1.0931,1.0526,0.7505,0.7227,0.9629,2.1213,1.1949,1.1079,0.5633,0.5223,0.9272,1.5195,0.6642,-143.68,0.4371,-94.5558,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2483,0.9958,1.2246,0.7977,0.981,1.2297,0.0046,3.7825,0.1004,0.2311,-0.073,-0.3236,0.4638,-0.7129,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1002,6.0414,2.4579,14.7356,-1.4819,0.2387,2.7521,1.659,7.5285,-1.0699,-0.9686,5.2931,2.3007,17.3692,-0.9013,3.2108,4.7829,2.187,9.6866,0.0089,0.4199,-0.1035,0.0312,-0.2464,0.0743,-0.3017,1.4816,1.0684,1.1239,0.7211,0.7586,1.052,2.1952,1.1414,1.2631,0.52,0.5754,1.1067,2.2609,1.0685,-100.8745,0.4726,-44.6164,-94.4036,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5212,0.4334,0.7772,1.7931,0.0035,4.6459,0.386,0.1863,-0.2505,-0.1063,0.1802,-0.584,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0011,8.8033,2.967,25.5516,-1.8347,1.1556,32.9124,5.7369,42.7049,-0.2884,-0.5651,8.9022,2.9837,15.1729,-1.1134,5.5635,21.3198,4.6173,36.2413,0.0256,0.001,-0.0019,0.0002,-2.0451,0.2077,-0.1016,0.5172,0.9944,0.6426,1.9228,1.2425,0.6462,0.2675,0.9889,0.4129,3.6971,1.5437,0.4176,1.7298,2.0689,-17.3856,1.196,-10.0506,-8.4032,0.272,1.2555,0.2424,4.6165,0.8912,0.193,0.5983,1.684,0.705,2.8146,1.1783,0.4187,0.0044,8.1262,-0.1869,0.6081,-0.2537,-0.1477,0.7481,-0.1699,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.5561,7.4763,2.7343,16.3368,-0.9259,0.8202,6.0612,2.4619,12.6636,-0.4683,-0.5903,18.949,4.353,27.7086,-1.6768,5.1453,7.3423,2.7097,16.9106,0.0484,0.678,-0.9421,0.1081,-1.3894,0.1594,-0.1147,1.1106,0.6281,1.0091,0.5656,0.9086,1.6065,1.2335,0.3945,1.0183,0.3199,0.8255,2.5808,1.9445,0.4525,-9.1381,0.2327,-4.6994,-20.1944,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.2901,0.5896,0.9661,0.457,0.7489,1.6385,0.0038,7.4896,0.4908,0.4312,0.2959,0.3644,0.3476,0.1204,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6396,6.3972,2.5293,13.4729,-1.0742,0.7648,7.8239,2.7971,11.6955,-0.7641,-0.4916,10.5473,3.2477,14.7752,-0.9662,4.7476,3.4645,1.8613,8.5656,0.0595,0.8363,-1.301,0.1347,-1.5557,0.1611,-0.1036,0.9042,0.7788,1.3588,0.8613,1.5028,1.7448,0.8176,0.6065,1.8465,0.7418,2.2583,3.0443,1.3774,0.961,-12.8686,0.6977,-9.3429,-13.3912,0.9798,0.8644,0.7132,0.8823,0.7279,0.8251,1.152,0.9119,1.5729,0.7916,1.3654,1.7249,0.0038,7.1127,0.2179,0.1681,0.2232,-0.1299,0.2581,0.2709,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2408,3.3777,1.8378,10.6184,-1.3434,0.5278,2.9702,1.7234,9.0843,-0.6642,-1.087,4.6775,2.1628,9.8784,-4.1566,2.9263,3.9802,1.995,9.5543,0.0104,0.4561,-0.2215,0.0823,-0.4856,0.1804,-0.3715,1.0664,0.8498,0.9212,0.7969,0.8639,1.0841,1.1372,0.7221,0.8486,0.635,0.7463,1.1752,1.6789,0.7645,-60.395,0.4553,-35.9736,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1689,1.0749,1.1114,0.9196,0.9508,1.0339,0.0042,4.261,0.3911,0.2301,-0.0502,-0.3245,0.4467,-0.6835,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.3677,3.4146,1.8479,9.5228,-1.1855,0.5731,1.6097,1.2687,7.6284,-0.8038,-1.1506,2.8577,1.6905,9.5627,-4.3562,2.5666,3.0819,1.7555,7.7766,0.0046,0.6417,-0.3196,0.1433,-0.4981,0.2233,-0.4483,1.4565,1.0931,1.0526,0.7505,0.7227,0.9629,2.1213,1.1949,1.1079,0.5633,0.5223,0.9272,1.5195,0.6642,-143.68,0.4371,-94.5558,-216.3275,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.2483,0.9958,1.2246,0.7977,0.981,1.2297,0.0046,3.7825,0.1004,0.2311,-0.073,-0.3236,0.4638,-0.7129,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.1002,6.0414,2.4579,14.7356,-1.4819,0.2387,2.7521,1.659,7.5285,-1.0699,-0.9686,5.2931,2.3007,17.3692,-0.9013,3.2108,4.7829,2.187,9.6866,0.0089,0.4199,-0.1035,0.0312,-0.2464,0.0743,-0.3017,1.4816,1.0684,1.1239,0.7211,0.7586,1.052,2.1952,1.1414,1.2631,0.52,0.5754,1.1067,2.2609,1.0685,-100.8745,0.4726,-44.6164,-94.4036,1.6324,0.6499,0.6075,0.3981,0.3721,0.9347,1.9573,0.8484,1.5212,0.4334,0.7772,1.7931,0.0035,4.6459,0.386,0.1863,-0.2505,-0.1063,0.1802,-0.584,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.7879,2.1453,1.4647,8.2702,-0.816,0.3074,5.1508,2.2695,18.7943,-0.2682,-0.5587,3.5207,1.8763,12.9508,-1.114,2.8269,3.8527,1.9628,15.4938,0.016,-2.5632,1.4103,-0.2787,-0.5502,0.1087,-0.1976,0.6454,0.7806,0.7462,1.2096,1.1563,0.9559,0.4165,0.6093,0.5568,1.463,1.3369,0.9138,0.935,0.5445,-14.7153,0.5824,-15.7391,-27.0253,0.3073,0.7434,0.2892,2.4191,0.9412,0.3891,0.44,0.6386,0.5338,1.4512,1.213,0.8359,0.0035,4.2663,0.6764,-0.0136,0.0797,-0.0931,0.5896,-0.1244,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.8861,6.2705,2.5041,12.3115,-1.4127,-0.0775,3.1636,1.7786,8.2927,-0.9517,-0.3338,1.5933,1.2623,11.2392,-1.3527,2.9637,3.1463,1.7738,7.3597,0.0191,11.4316,2.6547,-0.299,0.2322,-0.0262,-0.1126,1.4079,1.9838,1.4117,1.4091,1.0027,0.7116,1.9821,3.9355,1.993,1.9855,1.0055,0.5064,1.7827,1.1155,-50.4057,0.6258,-28.2755,-45.1849,1.201,1.0682,0.6801,0.8894,0.5663,0.6367,1.4846,1.0954,1.6728,0.7378,1.1268,1.5271,0.0034,4.2375,0.3832,0.1379,-0.4585,0.032,-0.0156,-0.1642,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.1077,5.65,2.377,14.1835,-2.6043,0.6589,3.7896,1.9467,10.1205,-0.7728,-1.2557,6.2728,2.5046,13.9114,-3.8258,3.5701,6.2048,2.4909,12.2262,0.036,-1.6813,0.8822,-0.3103,-0.5247,0.1845,-0.3517,1.221,0.9491,0.9542,0.7773,0.7815,1.0055,1.4909,0.9007,0.9106,0.6041,0.6108,1.011,2.323,0.9292,-22.4467,0.4,-9.663,-24.1558,0.6893,1.3651,0.3103,1.9803,0.4501,0.2273,1.4015,1.0196,1.1601,0.7275,0.8278,1.1378,0.0064,5.3219,0.1851,0.6192,-0.5739,-0.2407,0.3996,-0.7849,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.3021,6.5494,2.5592,15.3639,-2.6235,-0.5549,8.3644,2.8921,13.0107,-1.2927,-2.0907,5.0348,2.2438,13.4039,-2.9918,4.6877,4.3482,2.0852,14.1744,0.0571,2.3464,0.6228,-0.2778,0.2654,-0.1184,-0.446,0.8849,1.1405,1.2273,1.2889,1.387,1.0761,0.783,1.3008,1.5062,1.6613,1.9236,1.1579,1.5164,1.1073,-12.9669,0.7302,-8.5513,-11.7106,0.7472,1.2627,0.2821,1.69,0.3775,0.2234,1.1809,1.1462,1.0839,0.9707,0.9179,0.9456,0.009,7.0309,0.0773,0.4524,-0.5631,-0.0015,-0.0928,-0.5476,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3569,10.5298,3.245,15.4989,-1.1058,0.2685,8.1706,2.8584,11.1987,-0.817,-1.5115,14.8334,3.8514,20.7139,-2.3753,5.571,4.9825,2.2322,14.8148,0.0503,-1.3291,0.2361,-0.0641,-0.1777,0.0482,-0.2713,1.1352,0.8425,1.4537,0.7422,1.2806,1.7254,1.2887,0.7099,2.1134,0.5508,1.6399,2.9771,1.6164,0.5583,-10.3642,0.3454,-6.412,-18.5625,1.1941,1.1993,0.4718,1.0043,0.3951,0.3934,1.384,0.7482,1.0462,0.5406,0.7559,1.3982,0.0056,8.2038,0.3333,0.0126,0.0551,0.479,-0.0262,-0.6399,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.4749,8.0214,2.8322,14.4404,-0.6788,0.2354,2.6058,1.6142,8.4895,-0.5898,-1.1405,6.7329,2.5948,18.298,-1.8068,3.912,3.6378,1.9073,12.5077,0.0362,-2.0174,0.4164,-0.1214,-0.2064,0.0602,-0.2915,1.7545,1.0915,1.4849,0.6221,0.8463,1.3604,3.0783,1.1914,2.205,0.387,0.7163,1.8508,1.8539,0.4957,-12.4383,0.2674,-6.7093,-25.0917,1.6108,1.3194,0.6628,0.8191,0.4115,0.5023,1.701,0.7892,1.1545,0.464,0.6787,1.4629,0.0043,5.9228,0.3375,-0.045,0.1092,-0.0971,0.3138,-0.4887,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.02,0.0112,0.1058,0.6073,-0.8674,-0.0163,0.01,0.1,0.462,-1.177,-0.0071,0.005,0.0708,0.3578,-1.0265,0.1482,0.0049,0.0703,0.3543,0.0348,-1.2283,-2.8024,0.1351,2.2816,-0.11,-0.0482,1.0585,1.495,1.5059,1.4125,1.4227,1.0072,1.1203,2.2352,2.2677,1.9951,2.0241,1.0145,1.1294,1.5567,-22.1088,1.3783,-19.5751,-14.2027,1.5325,1.8422,0.8859,1.2021,0.5781,0.4809,1.3146,1.6976,1.714,1.2913,1.3038,1.0097,0.0001,0.225,-0.53,-0.1331,0.1442,-0.1395,-0.1583,0.129,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0506,0.0259,0.161,0.8656,-1.5976,0.0671,0.0189,0.1374,0.785,-0.5581,0.0621,0.028,0.1672,0.9381,-0.9017,0.2583,0.017,0.1304,0.7424,0.0231,-0.7546,-0.8157,-0.1961,1.0809,0.2599,0.2404,1.1723,0.9629,1.2353,0.8214,1.0538,1.2829,1.3742,0.9272,1.526,0.6747,1.1104,1.6459,1.8935,1.1969,-30.3854,0.6321,-16.0473,-25.3867,0.6614,0.6755,0.4385,1.0213,0.663,0.6492,1.1027,0.9227,1.166,0.8368,1.0574,1.2636,0.0004,0.3895,-0.1889,-0.1458,-0.295,-0.4199,0.4769,0.0138,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0224,0.0127,0.1129,0.5451,-0.6813,-0.0361,0.005,0.0704,0.4335,-1.5393,-0.0087,0.013,0.1139,0.5947,-0.9041,0.1639,0.0057,0.0753,0.3697,0.029,-0.621,-2.582,0.1367,4.1576,-0.2202,-0.053,1.6035,0.9912,1.4994,0.6181,0.9351,1.5128,2.5713,0.9824,2.2483,0.3821,0.8744,2.2885,0.8406,0.7822,-20.036,0.9305,-23.8359,-25.6162,1.8992,1.0379,0.8515,0.5465,0.4483,0.8204,1.2575,0.9165,1.4743,0.7288,1.1724,1.6086,0.0002,0.2481,-0.1148,-0.2924,0.2031,-0.4176,-0.1424,0.0409,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.043,0.0146,0.1209,0.7588,-0.878,-0.0551,0.0056,0.0748,0.3891,-1.0448,0.0202,0.0057,0.0756,0.368,-0.5716,0.16,0.0056,0.075,0.3978,0.0232,-0.7799,2.1324,0.2688,-2.7342,-0.3446,0.126,1.617,1.5992,1.6128,0.989,0.9974,1.0085,2.6148,2.5575,2.6012,0.9781,0.9948,1.0171,1.7845,2.6505,-37.5436,1.4853,-21.0383,-14.1647,2.1235,1.7257,0.9922,0.8127,0.4672,0.5749,1.9503,2.0621,1.9075,1.0573,0.9781,0.9251,0.0003,0.238,-0.3731,0.0293,0.37,-0.053,-0.2288,0.2407,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0658,1.4527,1.2053,6.7407,-0.5767,-0.1147,0.5291,0.7274,3.0793,-0.6545,-0.0125,0.5112,0.715,3.3421,-1.1954,1.3816,0.6018,0.7758,4.2107,0.0184,-0.5738,-5.2742,0.0476,9.1915,-0.083,-0.009,1.6569,1.6857,1.5537,1.0174,0.9377,0.9217,2.7454,2.8415,2.4139,1.035,0.8792,0.8495,2.024,1.3549,-31.225,0.6694,-15.4272,-23.0466,2.297,2.8084,0.9966,1.2226,0.4339,0.3549,2.189,2.0169,1.6008,0.9214,0.7313,0.7937,0.0005,2.0727,-0.1719,-0.351,0.227,0.2633,0.363,-0.039,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0275,1.3849,1.1768,6.1188,-0.7116,-0.0246,0.5525,0.7433,3.3669,-0.8348,-0.0985,0.6965,0.8345,3.9178,-1.7474,1.4115,0.6525,0.8078,3.6019,0.0315,-1.12,-0.2794,0.0195,0.2494,-0.0174,-0.0698,1.5832,1.4101,1.4569,0.8907,0.9202,1.0331,2.5067,1.9885,2.1224,0.7933,0.8467,1.0674,1.6606,1.0209,-21.6957,0.6148,-13.0646,-21.2518,1.9482,2.507,0.9612,1.2868,0.4934,0.3834,1.8174,1.5618,1.6988,0.8594,0.9347,1.0877,0.0004,2.1128,0.3595,-0.1093,0.1564,0.1042,0.2428,-0.3541,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.6187,2.4951,1.5796,8.9506,-1.6319,0.7221,4.2617,2.0644,11.6863,-0.5129,-1.1386,8.8325,2.9719,23.0251,-1.4998,3.4593,5.8235,2.4132,13.7492,0.0318,-0.8568,0.5434,-0.1789,-0.6342,0.2088,-0.3292,0.7652,0.5315,0.6546,0.6946,0.8555,1.2315,0.5855,0.2825,0.4285,0.4825,0.7318,1.5167,1.4007,0.4017,-12.3086,0.2868,-8.7872,-30.6384,0.4403,0.3692,0.2395,0.8386,0.544,0.6486,0.7659,0.3887,0.651,0.5075,0.85,1.6747,0.0053,5.1053,0.2603,0.0021,-0.217,-0.2523,0.2854,-0.3386,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.2427,6.0045,2.4504,11.6855,-4.0992,0.1902,6.269,2.5038,14.7431,-1.5801,-2.2529,11.3875,3.3745,20.5281,-3.1898,4.5718,9.4161,3.0686,15.2131,0.0397,-6.5324,0.5516,-0.2718,-0.0844,0.0416,-0.4928,0.9787,0.7261,0.7985,0.742,0.8159,1.0997,0.9578,0.5273,0.6377,0.5505,0.6658,1.2094,1.0404,0.6011,-14.9173,0.5777,-14.3376,-24.8178,0.401,0.4677,0.1446,1.1663,0.3607,0.3093,0.7926,0.5692,0.7681,0.7182,0.9691,1.3494,0.0093,6.7891,0.763,0.1151,-0.598,0.0054,-0.311,-0.6342,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.4854,3.3099,1.8193,10.7961,-3.9331,0.5455,4.4009,2.0978,10.8178,-0.8177,-1.5165,9.3057,3.0505,20.1867,-2.0379,3.8013,5.3994,2.3237,12.9305,0.0699,-0.8898,0.3201,-0.1277,-0.3597,0.1435,-0.3989,0.8672,0.5964,0.783,0.6877,0.9028,1.3128,0.7521,0.3557,0.613,0.4729,0.8151,1.7235,1.7687,0.6356,-8.8601,0.3594,-5.0093,-13.9391,0.3677,0.3293,0.1574,0.8956,0.4281,0.478,0.998,0.5348,0.8349,0.5359,0.8366,1.5612,0.006,5.7653,0.1641,0.2874,-0.6096,-0.3811,0.2418,-0.5763,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.8192,2.8954,1.7016,8.5889,-0.9167,0.6437,3.3184,1.8217,9.0105,-0.7809,-0.3991,8.1593,2.8565,15.4457,-1.3588,3.6363,2.3949,1.5476,8.9126,0.0684,-1.2727,2.0524,-0.2253,-1.6126,0.177,-0.1098,0.9341,0.5957,1.0995,0.6377,1.1771,1.8458,0.8725,0.3549,1.209,0.4067,1.3856,3.4069,1.0397,0.4617,-6.2794,0.444,-6.0395,-13.6011,0.8856,0.6843,0.4684,0.7727,0.5289,0.6845,0.9532,0.5561,0.9637,0.5834,1.011,1.733,0.004,5.3789,0.4635,-0.1512,0.0393,-0.098,0.2017,-0.1632,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2819,1.8957,1.3768,6.591,-1.451,-0.3305,1.3406,1.1578,5.0933,-0.8103,0.1296,0.4109,0.641,3.8619,-0.7103,1.8203,0.5391,0.7342,4.1553,0.084,0.853,-2.1751,-0.1549,-2.5499,-0.1816,0.0712,1.1891,2.148,1.8752,1.8063,1.5769,0.873,1.4141,4.6137,3.5164,3.2627,2.4867,0.7622,1.7116,2.4328,-10.2449,1.4214,-5.9857,-4.2111,0.9558,1.1909,0.5928,1.246,0.6202,0.4978,1.2941,1.7067,1.5862,1.3188,1.2257,0.9294,0.0016,2.7276,0.3472,-0.1453,-0.4718,-0.3774,0.1721,0.2317,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0145,0.612,0.7823,3.5865,-0.7201,0.1019,0.6331,0.7957,3.5576,-0.9592,-0.0449,0.3231,0.5684,3.3943,-1.5318,1.1358,0.2909,0.5393,3.0125,0.0427,0.1424,-0.3234,0.0128,-2.271,0.0897,-0.0395,0.9832,1.3763,1.4506,1.3998,1.4753,1.054,0.9668,1.8942,2.1042,1.9593,2.1766,1.1109,0.8621,0.7311,-11.1822,0.8481,-12.9716,-15.2945,1.1482,1.5552,0.6626,1.3544,0.5771,0.426,1.0081,1.0566,1.1905,1.0481,1.181,1.1268,0.0004,1.6721,-0.0059,-0.4871,0.2336,-0.1768,0.1938,-0.4663,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
