@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-1.0487,4.2783,2.0684,8.5052,-1.0387,4.7555,20.917,4.5735,18.4351,-0.3021,9.2445,10.92,3.3045,13.6796,0.1824,11.4562,14.0454,3.7477,15.0997,0.2476,-0.2205,-0.1134,-0.0915,0.5144,0.4151,0.8069,0.4523,0.6259,0.5519,1.384,1.2203,0.8817,0.2045,0.3918,0.3046,1.9155,1.4892,0.7775,1.0131,-1.4204,-0.8719,-1.4021,-0.8607,0.6139,0.2947,0.2494,0.2079,0.8462,0.7054,0.8336,0.4614,0.6217,0.5633,1.3476,1.2209,0.9059,0.1136,16.6235,0.6462,-0.0429,0.2754,0.3775,0.7465,0.8688,-0.2702,0.1128,0.3358,1.1215,-0.9764,-0.2241,0.1085,0.3295,1.1557,-0.955,-0.6036,0.2209,0.47,1.5139,-1.4617,1.2053,0.4476,0.3714,1.0192,0.7144,0.701,1.0388,0.5104,0.4914,0.9814,0.6163,0.628,0.96,0.9227,0.9612,0.9704,0.7408,0.7634,0.0076,1.5484,0.99,0.8994,0.8711,?,?,?,?,?,PANTALONI
-0.1577,2.7044,1.6445,6.8753,-1.0626,7.5552,8.348,2.8893,12.2027,0.0567,9.5676,3.4655,1.8616,8.0948,0.4561,12.4632,7.831,2.7984,11.9762,0.3724,-0.0209,-0.0165,-0.0127,0.7897,0.6062,0.7677,0.5692,0.8834,0.5877,1.5521,1.0325,0.6652,0.324,0.7804,0.3453,2.4089,1.066,0.4425,-4.8246,-0.5217,-0.4984,0.1081,0.1033,0.9552,0.2577,0.224,0.1747,0.8692,0.6779,0.7799,0.5634,0.8494,0.5741,1.5075,1.0189,0.6759,0.1311,18.5059,-0.5429,-0.1601,-0.43,0.5684,0.903,0.8569,0.2947,0.0007,0.0259,0.0875,0.7278,-0.7333,0.0026,0.0509,0.7997,?,-0.2959,0.0011,0.0324,0.3477,?,-0.4018,-0.9959,2.4784,0.5084,0.7975,1.5687,0.2585,0.6361,2.4607,-0.2926,-0.673,2.3002,0,0,1,0.1094,0.2517,2.3002,0.0091,1.3238,-0.5467,-0.4407,0.7911,?,?,?,?,?,PANTALONI
0.1542,1.4287,1.1953,4.1939,-0.5319,8.1529,2.7968,1.6724,6.6396,0.4365,10.0143,3.1353,1.7707,8.6367,0.4541,13.0431,4.0202,2.005,8.4017,0.5378,0.0189,0.0154,0.0118,0.8141,0.6251,0.7678,0.7147,0.675,0.5961,0.9445,0.8341,0.8831,0.5108,0.4557,0.3554,0.892,0.6957,0.7799,-0.2832,-0.2027,-0.149,0.7159,0.5261,0.7349,0.2324,0.1731,0.1506,0.7448,0.6482,0.8704,0.6317,0.4856,0.4992,0.7688,0.7903,1.028,0.1374,19.1992,0.6723,0.104,0.448,0.3109,0.7619,0.8515,-0.104,0.0015,0.0391,0.1512,?,-0.7162,0,0.0047,0.7282,?,-0.5304,0.0001,0.0104,0.5478,?,0.1452,0.1961,1.3504,8.4074,3.7582,0.447,70.6838,14.1237,0.1998,0.2076,0.276,1.3294,1,1,1,0.2076,0.276,1.3294,0.0095,1.3506,-0.5316,0.0518,-0.7563,?,?,?,?,?,PANTALONI
-0.4992,0.7097,0.8424,3.682,-1.9685,9.0432,1.4602,1.2084,4.4947,0.5959,9.5973,0.4887,0.6991,2.8849,0.7331,13.2477,1.2944,1.1377,4.9559,0.676,-0.0552,-0.052,-0.0377,0.9423,0.6826,0.7244,0.6972,1.2051,0.7404,1.7285,1.0621,0.6144,0.486,1.4522,0.5483,2.9878,1.1281,0.3775,-0.3684,-0.3081,-0.2361,0.8362,0.6409,0.7664,0.1115,0.1147,0.0811,1.0289,0.7271,0.7067,0.8192,1.2763,0.7429,1.558,0.9069,0.5821,0.1389,19.404,-0.6723,-0.107,-0.5633,0.3503,0.9052,0.7126,0.7371,0.0001,0.012,0.0471,0.9376,-0.0503,0.0059,0.0771,0.2963,-0.931,0.5434,0.0016,0.0397,0.1381,0.7824,-14.6514,1.3566,-0.0926,0.1559,0.3028,1.9424,0.0243,0.0917,3.773,-4.9526,1.4242,-0.2876,4.9178,1.1885,0.2417,0.1589,0.3408,2.145,0.0097,1.3612,-0.6723,-0.7212,0.9919,?,?,?,?,?,PANTALONI
0.282,1.1357,1.0657,4.345,-0.4081,6.8314,1.3244,1.1508,4.8665,0.5035,9.9145,3.364,1.8341,7.8069,0.4844,12.157,3.0765,1.754,7.0125,0.5704,0.0413,0.0284,0.0232,0.689,0.5619,0.8155,0.926,0.581,0.6076,0.6275,0.6561,1.0457,0.8575,0.3376,0.3692,0.3937,0.4305,1.0935,-0.2552,-0.1717,-0.1352,0.6729,0.53,0.7877,0.3148,0.2038,0.189,0.6473,0.6005,0.9276,0.8928,0.5566,0.6196,0.6233,0.694,1.1133,0.1309,17.6089,0.5799,-0.1735,0.0855,0.0783,0.4553,0.9208,-0.193,0.0019,0.0431,0.2515,?,-0.7019,0.0001,0.0115,0.7221,?,-0.5014,0.0003,0.0184,0.5253,?,0.275,0.3849,1.3998,3.7513,2.3457,0.6253,14.0723,5.5022,0.391,0.3484,0.4789,1.3746,1,1,1,0.3484,0.4789,1.3746,0.0096,1.3963,-0.9025,0.9302,-0.8834,?,?,?,?,?,PANTALONI
-0.0574,0.7784,0.8823,3.319,-1.9381,12.7503,5.4775,2.3404,7.8653,0.5506,9.9447,3.105,1.7621,5.9334,0.5618,16.194,8.5862,2.9302,9.8744,0.555,-0.0045,-0.0058,-0.0035,1.2821,0.7873,0.6141,0.377,0.5007,0.3011,1.3282,0.7987,0.6014,0.1421,0.2507,0.0907,1.7641,0.6379,0.3616,-0.2272,-0.2878,-0.1777,1.2666,0.7823,0.6177,0.0645,0.0834,0.0509,1.2924,0.7886,0.6102,0.422,0.5594,0.3361,1.3256,0.7965,0.6009,0.1667,23.3689,-0.6299,-0.6242,-0.6347,0.994,0.9991,0.9976,0.7448,0.0002,0.0144,0.043,0.9444,0.1546,0.0023,0.0483,0.1543,0.2831,0.4639,0.0004,0.0199,0.0825,0.836,4.8191,1.6057,0.3332,0.2977,0.7221,2.4259,0.0886,0.5215,5.8849,11.9789,1.7354,0.1449,3.5915,1.5363,0.4278,0.2788,0.5213,1.87,0.0092,1.3632,-0.9773,-0.8517,0.9036,?,?,?,?,?,PANTALONI
0.2529,1.062,1.0305,4.0885,-0.3261,7.4755,1.499,1.2243,5.8052,0.4814,9.8662,2.6538,1.6291,7.4703,0.499,12.4754,2.8662,1.693,7.0155,0.5803,0.0338,0.0256,0.0203,0.7577,0.5992,0.7908,0.8417,0.6326,0.6087,0.7516,0.7232,0.9622,0.7085,0.4002,0.3705,0.5648,0.523,0.9259,-0.1865,-0.1351,-0.1036,0.7244,0.5555,0.7669,0.2754,0.2068,0.1844,0.7508,0.6697,0.8919,0.7043,0.5473,0.5828,0.7771,0.8275,1.0648,0.1303,18.1202,0.6388,0.0664,0.3582,0.2321,0.6351,0.8976,-0.1234,0.0024,0.0493,0.1846,?,-0.7217,0,0.0044,0.7351,?,-0.5027,0,0.007,0.5143,?,0.171,0.2455,1.4357,11.1955,7.0245,0.6274,125.339,49.3436,0.3937,0.2511,0.3589,1.4295,1,1,1,0.2511,0.3589,1.4295,0.0093,1.3479,-0.2781,0.6287,-0.6382,?,?,?,?,?,PANTALONI
0.2332,0.0163,0.1275,0.5796,-0.0429,7.0238,0.0879,0.2964,1.3052,0.8261,9.8756,0.003,0.0544,0.3282,0.9672,12.1239,0.0327,0.1808,0.7974,0.9358,0.0332,0.0236,0.0192,0.7112,0.5793,0.8146,0.4301,2.3438,0.7051,5.4492,1.6393,0.3008,0.185,5.4935,0.4972,29.6934,2.6874,0.0905,-0.0039,-0.0025,-0.0021,0.6411,0.5329,0.8312,0.0741,0.0556,0.0447,0.7506,0.6037,0.8043,0.4441,1.766,0.7269,3.9766,1.6368,0.4116,0.125,17.1331,-0.3024,-0.1571,-0.3102,0.1448,0.9688,0.3886,0.2153,0,0.0024,0.0078,0.9645,-0.694,0,0.006,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3102,-0.6677,2.1528,0.4028,0.9604,2.3843,0.1622,0.9223,5.6847,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0082,1.2317,0.9725,-0.8197,-0.9179,?,?,?,?,?,PANTALONI
0.8974,0.1806,0.425,1.8457,-0.1287,5.713,0.6789,0.824,2.9065,0.6017,9.7565,0.3798,0.6163,2.8463,0.7459,11.3746,0.4903,0.7002,3.2691,0.7498,0.1571,0.092,0.0789,0.5856,0.5023,0.8577,0.5158,0.6896,0.607,1.337,1.1767,0.8801,0.2661,0.4756,0.3684,1.7875,1.3847,0.7747,-0.0479,-0.0252,-0.0215,0.5257,0.4482,0.8526,0.2241,0.146,0.1251,0.6516,0.5585,0.8571,0.635,0.6485,0.5646,1.0212,0.8891,0.8707,0.122,16.3823,-0.3386,0.1123,-0.0874,0.0787,0.6489,0.8082,0.2721,0.0018,0.043,0.1407,0.5468,-0.6501,0.0005,0.022,0.6951,?,-0.2233,0.0013,0.0358,0.3158,?,-0.4186,-1.2185,2.9111,1.9532,1.1995,0.6141,3.8149,1.4387,0.3771,-0.2443,-0.5377,2.201,0,0,1,0.2025,0.4456,2.201,0.0079,1.1456,0.9183,0.9485,0.9863,?,?,?,?,?,PANTALONI
-0.1275,0.005,0.0707,0.3722,-8.4747,11.8323,0.0108,0.1039,0.4972,0.9589,9.9112,0.0077,0.0876,0.4174,0.9589,15.4356,0.0173,0.1317,0.6467,0.9591,-0.0108,-0.0129,-0.0083,1.1938,0.7666,0.6421,0.6802,0.8062,0.5365,1.1852,0.7888,0.6655,0.4627,0.65,0.2879,1.4047,0.6222,0.4429,-0.0287,-0.0342,-0.022,1.1924,0.7662,0.6426,0.0032,0.0039,0.0025,1.1923,0.7663,0.6427,0.7486,0.8916,0.5756,1.1911,0.7689,0.6455,0.1625,21.872,0.1417,-0.2558,-0.0283,0.8741,0.9793,0.9585,0.6308,0,0.0014,0.0049,0.9923,0.3572,0,0.0016,0.0058,0.984,0.6754,0,0.0013,0.0048,0.993,1.7658,0.9339,0.5289,0.8857,1.0612,1.1981,0.7845,1.1261,1.4354,1.7715,0.9339,0.5272,1.7567,0.9345,0.532,0.8433,1.0209,1.2105,0.0104,1.6635,-0.1676,-0.8676,-0.3842,?,?,?,?,?,PANTALONI
-0.3544,3.9746,1.9936,8.6655,-0.9525,3.8942,6.7124,2.5908,12.6552,-0.3479,9.8,5.3835,2.3202,10.904,0.2933,11.0167,6.0333,2.4563,10.3613,0.3863,-0.091,-0.0362,-0.0322,0.3974,0.3535,0.8896,0.7695,0.8592,0.8116,1.1166,1.0548,0.9446,0.5921,0.7383,0.6588,1.2468,1.1126,0.8923,1.2942,-0.9343,-0.6481,-0.7219,-0.5007,0.6936,0.4727,0.2877,0.2629,0.6085,0.5561,0.9138,0.6847,0.7947,0.8363,1.1606,1.2214,1.0524,0.1099,15.4384,0.1871,-0.6086,-0.4849,0.2581,0.5429,0.9262,-0.1853,0.0011,0.033,0.2418,?,-0.5189,0.0068,0.0826,0.6923,?,-0.609,0.0019,0.0432,0.7555,?,0.3571,0.3043,0.8521,0.3992,0.7635,1.9124,0.1594,0.5829,3.6575,0.3493,0.3201,0.9164,1,1,1,0.3493,0.3201,0.9164,0.0086,1.3131,-0.0657,0.3149,-0.6393,?,?,?,?,?,PANTALONI
0.1162,11.7173,3.4231,14.2363,-1.0003,-0.1082,16.3691,4.0459,13.6284,-1.5653,9.1111,11.7499,3.4278,16.7876,0.1206,10.5366,11.8529,3.4428,16.5712,0.1874,-1.0747,0.0128,0.011,-0.0119,-0.0103,0.8647,0.8461,0.9986,0.9943,1.1803,1.1752,0.9956,0.7158,0.9972,0.9886,1.3931,1.381,0.9913,0.8561,-3.0928,-1.8631,-3.6126,-2.1762,0.6024,1.3396,0.3728,0.349,0.2783,0.2605,0.9361,1.0446,0.848,0.8591,0.8118,0.8224,1.0131,0.0949,15.2353,-0.6297,0.2693,0.3796,-0.108,-0.3381,0.9468,0.0296,0.0936,0.3059,0.818,-1.7568,0.2458,0.0113,0.1064,0.3531,0.1263,0.41,0.0034,0.0584,0.2086,0.5774,0.1204,0.0722,0.5996,2.8739,5.2399,1.8233,8.2595,27.4567,3.3243,-10.2156,-1.8293,0.1791,0.7343,0.6012,0.8188,2.3168,3.9217,1.6927,0.005,0.9314,0.084,0.6855,0.7359,?,?,?,?,?,PANTALONI
0.8666,7.0168,2.6489,14.2985,-0.962,0.3261,27.0375,5.1998,21.3421,-0.5677,9.2361,12.8778,3.5886,13.6792,0.2312,10.7527,17.4746,4.1803,14.1605,0.2525,2.6576,0.0938,0.0806,0.0353,0.0303,0.859,0.5094,0.7382,0.6337,1.449,1.2439,0.8585,0.2595,0.5449,0.4015,2.0995,1.5472,0.7369,0.9071,-1.7038,-1.466,-1.8783,-1.6161,0.8604,0.5353,0.4096,0.3847,0.7651,0.7187,0.9394,0.67,1.0453,1.0098,1.5602,1.5072,0.966,0.0967,15.4115,-0.6426,0.4515,0.4766,0.0725,0.0797,0.9561,0.168,0.0651,0.2552,0.8602,-1.3387,0.2232,0.0037,0.0605,0.1971,0.4318,0.3893,0.0015,0.0389,0.2048,0.5346,0.7527,0.4315,0.5733,4.2154,6.5683,1.5582,17.7693,43.1429,2.428,-3.2863,-2.0928,0.6368,1.0601,0.8357,0.7884,4.3635,4.1997,0.9625,0.005,0.8999,-0.8297,0.2594,0.2603,?,?,?,?,?,PANTALONI
0.9412,13.6411,3.6934,17.1959,-0.9656,-1.1252,27.784,5.2711,21.5678,-1.2726,9.0014,15.2079,3.8997,17.7572,0.163,11.013,18.5227,4.3038,17.6098,0.1806,-0.8364,0.1046,0.0855,-0.125,-0.1022,0.8173,0.7007,0.9471,0.8582,1.3516,1.2247,0.9061,0.491,0.897,0.7365,1.8269,1.5,0.821,0.6994,-2.4431,-2.1767,-3.4929,-3.112,0.8909,0.9218,0.4124,0.4071,0.4473,0.4416,0.9872,0.7973,0.9684,0.9765,1.2146,1.2248,1.0084,0.095,16.0638,-0.6029,0.1805,0.4229,0.1292,-0.1804,0.8706,0.0346,0.0753,0.2745,0.8429,-1.5392,0.1941,0.0074,0.0863,0.3474,-0.0415,0.4381,0.0082,0.0907,0.307,0.4296,0.1782,0.0789,0.4429,3.1816,3.0277,0.9516,10.1223,9.1668,0.9056,36.9261,-2.2098,-0.0598,0.9951,0.6168,0.6198,2.426,2.7456,1.1317,0.005,0.88,0.0887,0.6063,0.6697,?,?,?,?,?,PANTALONI
0.5765,12.1367,3.4838,17.5203,-1.1534,-2.5449,10.3608,3.2188,23.7188,-0.7319,10.6886,18.5266,4.3043,33.4833,0.099,11.8779,20.9945,4.582,33.9926,0.1417,-0.2265,0.0539,0.0485,-0.2381,-0.2143,0.8999,1.0823,0.8094,0.7603,0.7478,0.7025,0.9394,1.1714,0.6551,0.5781,0.5592,0.4935,0.8825,0.9362,-2.5517,-1.6716,-2.7256,-1.7855,0.6551,0.5941,0.2189,0.2054,0.3685,0.3458,0.9382,0.7387,0.5233,0.5154,0.7084,0.6978,0.985,0.1158,16.5637,-0.261,-0.1759,-0.1755,0.2067,0.0615,0.96,-0.0723,0.0667,0.2583,0.6795,-2.589,-0.0168,0.0067,0.082,0.2544,-0.8495,0.6127,0.0189,0.1375,0.5079,0.3391,4.3113,-0.118,-0.0274,3.1499,1.8788,0.5965,9.9221,3.5299,0.3558,4.1955,-1.8805,-0.4482,1.3766,0.2463,0.1789,2.6713,1.3377,0.5008,0.0065,0.9112,-0.9108,0.5596,-0.4554,?,?,?,?,?,PANTALONI
0.7487,10.4928,3.2393,14.4792,-0.9156,10.3045,2.4805,1.575,7.5405,0.4781,9.9332,2.5521,1.5975,6.8931,0.4875,14.7758,2.6132,1.6166,7.3762,0.6063,0.0727,0.0754,0.0507,1.0374,0.6974,0.6723,2.0567,2.0277,2.0038,0.9859,0.9743,0.9882,4.2302,4.1115,4.0152,0.9719,0.9492,0.9766,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.1433,22.8848,-0.0373,-0.1708,-0.1006,-0.0101,0.5761,0.7656,0.2713,0.1029,0.3207,1.0783,-0.9455,0.2262,0.0961,0.3101,1.0398,-0.951,0.4954,0.2592,0.5091,1.4807,-0.9429,1.1992,0.5477,0.4567,1.0344,0.63,0.609,1.07,0.3969,0.3709,1.034,0.7292,0.7053,1.0399,0.7273,0.6993,1.037,0.7282,0.7022,0.0061,1.4999,0.9687,0.9799,0.9844,?,?,?,?,?,PANTALONI
0.2869,9.6003,3.0984,18.0425,-1.31,-6.9834,17.7467,4.2127,18.7402,-7.2358,9.6922,9.3547,3.0585,16.057,0.0894,12.835,14.7548,3.8412,17.9751,0.1833,-0.0411,0.0296,0.0224,-0.7205,-0.5441,0.7551,0.7355,1.013,0.8066,1.3773,1.0967,0.7962,0.541,1.0262,0.6507,1.8971,1.2028,0.634,0.6214,-6.4929,-2.5358,-10.448,-4.0805,0.3906,3.4325,0.443,0.3549,0.129,0.1034,0.8011,0.9628,1.1237,1.0037,1.1671,1.0426,0.8933,0.1232,18.9777,-0.4278,-0.5935,-0.1675,-0.1978,-0.6772,0.7842,-0.5211,0.0013,0.0358,0.5794,?,0.3925,0.0017,0.0414,0.1509,0.6829,0.0975,0.0041,0.0639,0.2082,-0.0776,-1.3275,-5.3469,4.0279,0.8644,0.5604,0.6483,0.7471,0.314,0.4204,-1.7834,38.6288,-21.6603,0,0,2.463,3.8399,2.7833,0.7248,0.0068,1.0129,0.768,0.89,0.8461,?,?,?,?,?,PANTALONI
0.4308,7.6544,2.7667,13.6938,-0.545,3.3999,18.4833,4.2992,15.7592,-0.4055,10.1895,11.0453,3.3235,20.8394,-0.0185,11.9147,10.7935,3.2853,14.9475,0.2782,0.1267,0.0423,0.0362,0.3337,0.2854,0.8552,0.6435,0.8325,0.8421,1.2936,1.3086,1.0116,0.4141,0.693,0.7092,1.6734,1.7124,1.0233,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.4332,0.428,0.548,0.5415,0.9881,0.8689,0.6571,0.9161,0.7562,1.0543,1.3942,0.1132,16.7963,0.3494,-0.3795,-0.0515,0.0533,0.4001,0.8723,0.3269,0.0277,0.1666,0.6614,-0.189,-0.3409,0.0026,0.051,0.3942,?,-0.1913,0.0095,0.0974,0.5744,?,-0.9589,-1.7093,1.7825,3.2665,1.7094,0.5233,10.6698,2.9221,0.2739,0.2666,0.183,0.6863,0,0,1,1.6776,1.1514,0.6863,0.0054,0.8745,-0.8324,0.6865,-0.7903,?,?,?,?,?,PANTALONI
